data_index,message_index,message,time_ms
0,0,encoding,0.3774
0,1,network,40.7057
1,0,encoding,0.4276
1,1,network,32.8295
2,0,encoding,0.5336
2,1,network,32.9258
3,0,encoding,0.7633
3,1,network,32.4905
4,0,encoding,0.765
4,1,network,32.6432
5,0,encoding,1.1263
5,1,network,33.0429
6,0,encoding,3.3845
6,1,network,30.1828
7,0,encoding,4.8572
7,1,network,27.8697
8,0,encoding,4.1656
8,1,network,29.2287
9,0,encoding,4.4363
9,1,network,28.5504
10,0,encoding,4.9146
10,1,network,28.2073
11,0,encoding,4.617
11,1,network,28.6679
12,0,encoding,5.1248
12,1,network,27.9193
13,0,encoding,4.629
13,1,network,28.4544
14,0,encoding,4.6851
14,1,network,28.5252
15,0,encoding,4.2532
15,1,network,29.0471
16,0,encoding,4.9573
16,1,network,28.1819
17,0,encoding,4.6056
17,1,network,28.4525
18,0,encoding,4.3004
18,1,network,28.9011
19,0,encoding,4.8672
19,1,network,28.369
20,0,encoding,4.4766
20,1,network,28.5212
21,0,encoding,4.8727
21,1,network,28.1398
22,0,encoding,4.5153
22,1,network,28.7088
23,0,encoding,4.8519
23,1,network,28.4586
24,0,encoding,4.8647
24,1,network,28.0788
25,0,encoding,5.3024
25,1,network,27.9711
26,0,encoding,4.3535
26,1,network,28.542
27,0,encoding,4.2869
27,1,network,28.9155
28,0,encoding,4.6853
28,1,network,28.2101
29,0,encoding,4.4043
29,1,network,29.3342
30,0,encoding,5.1486
30,1,network,27.3555
31,0,encoding,4.315
31,1,network,29.0215
32,0,encoding,4.8178
32,1,network,28.2605
33,0,encoding,4.3874
33,1,network,28.8022
34,0,encoding,4.7905
34,1,network,28.1659
35,0,encoding,4.4696
35,1,network,28.8664
36,0,encoding,4.776
36,1,network,28.2373
37,0,encoding,4.8143
37,1,network,28.436
38,0,encoding,4.9314
38,1,network,28.1124
39,0,encoding,4.6844
39,1,network,28.669
40,0,encoding,4.5664
40,1,network,28.411
41,0,encoding,4.5603
41,1,network,28.4872
42,0,encoding,4.5848
42,1,network,28.6365
43,0,encoding,4.8233
