data_index,message_index,message,time_ms
0,0,encoding,0.0067
0,1,network,3.4565
1,0,encoding,0.0029
1,1,network,1.9567
2,0,encoding,0.0047
2,1,network,1.7994
3,0,encoding,0.0024
3,1,network,2.4738
4,0,encoding,0.0033
4,1,network,2.3111
5,0,encoding,0.0034
5,1,network,2.0944
6,0,encoding,0.0045
6,1,network,2.135
7,0,encoding,0.0093
7,1,network,2.1512
8,0,encoding,0.0045
8,1,network,2.3175
9,0,encoding,0.0037
9,1,network,2.9697
10,0,encoding,0.0054
10,1,network,2.7011
11,0,encoding,0.0041
11,1,network,2.4149
12,0,encoding,0.0067
12,1,network,2.3384
13,0,encoding,0.0048
13,1,network,2.1505
14,0,encoding,0.0042
14,1,network,2.0942
15,0,encoding,0.0038
15,1,network,1.9273
16,0,encoding,0.0087
16,1,network,1.9704
17,0,encoding,0.0042
17,1,network,2.2634
18,0,encoding,0.0043
18,1,network,1.7743
19,0,encoding,0.007
19,1,network,1.8954
20,0,encoding,0.0058
20,1,network,2.1575
21,0,encoding,0.0069
21,1,network,2.0168
22,0,encoding,0.0066
22,1,network,2.1009
23,0,encoding,0.004
23,1,network,1.7529
24,0,encoding,0.0035
24,1,network,2.0494
25,0,encoding,0.0036
25,1,network,2.1474
26,0,encoding,0.0038
26,1,network,2.0566
27,0,encoding,0.0033
27,1,network,2.048
28,0,encoding,0.0033
28,1,network,2.0484
29,0,encoding,0.0051
29,1,network,2.5776
30,0,encoding,0.0048
30,1,network,2.0007
31,0,encoding,0.0032
31,1,network,2.0787
32,0,encoding,0.0046
32,1,network,2.127
33,0,encoding,0.0045
33,1,network,2.0983
34,0,encoding,0.0035
34,1,network,2.2892
35,0,encoding,0.0075
35,1,network,2.1115
36,0,encoding,0.006
36,1,network,2.136
37,0,encoding,0.0054
37,1,network,2.1556
38,0,encoding,0.0058
38,1,network,2.0018
39,0,encoding,0.0066
39,1,network,2.2635
40,0,encoding,0.0074
40,1,network,2.2069
41,0,encoding,0.0047
41,1,network,2.0166
42,0,encoding,0.0045
42,1,network,2.0485
43,0,encoding,0.0078
43,1,network,1.9908
44,0,encoding,0.0034
44,1,network,2.0893
45,0,encoding,0.0031
45,1,network,2.0063
46,0,encoding,0.0045
46,1,network,2.0372
47,0,encoding,0.0039
47,1,network,2.1832
48,0,encoding,0.0055
48,1,network,1.939
49,0,encoding,0.0042
49,1,network,1.9689
50,0,encoding,0.004
50,1,network,2.0542
51,0,encoding,0.0042
51,1,network,2.4503
52,0,encoding,0.0047
52,1,network,2.1911
53,0,encoding,0.0037
53,1,network,2.0346
54,0,encoding,0.0039
54,1,network,2.0186
55,0,encoding,0.005
55,1,network,2.2535
56,0,encoding,0.0044
56,1,network,2.5428
57,0,encoding,0.0084
57,1,network,2.2466
58,0,encoding,0.0088
58,1,network,2.1918
59,0,encoding,0.0036
59,1,network,2.249
60,0,encoding,0.0043
60,1,network,2.3114
61,0,encoding,0.004
61,1,network,2.2274
62,0,encoding,0.0085
62,1,network,2.2157
63,0,encoding,0.0043
63,1,network,2.1965
64,0,encoding,0.004
64,1,network,2.1192
65,0,encoding,0.0098
65,1,network,2.2549
66,0,encoding,0.0038
66,1,network,1.9222
67,0,encoding,0.004
67,1,network,2.0005
68,0,encoding,0.0089
68,1,network,2.1059
69,0,encoding,0.0052
69,1,network,1.924
70,0,encoding,0.0051
70,1,network,2.1109
71,0,encoding,0.0071
71,1,network,2.0224
72,0,encoding,0.0068
72,1,network,2.0183
73,0,encoding,0.0047
73,1,network,2.2427
74,0,encoding,0.0043
74,1,network,2.1782
75,0,encoding,0.0045
75,1,network,2.1316
76,0,encoding,0.0051
76,1,network,2.2091
77,0,encoding,0.0036
77,1,network,1.9511
78,0,encoding,0.0046
78,1,network,2.2614
79,0,encoding,0.0045
79,1,network,2.2335
80,0,encoding,0.006
80,1,network,2.236
81,0,encoding,0.0043
81,1,network,2.156
82,0,encoding,0.0073
82,1,network,2.0667
83,0,encoding,0.0071
83,1,network,2.3219
84,0,encoding,0.0039
84,1,network,2.2247
85,0,encoding,0.0062
85,1,network,2.2086
86,0,encoding,0.0063
86,1,network,2.2591
87,0,encoding,0.0054
87,1,network,2.1974
88,0,encoding,0.0042
88,1,network,2.2918
89,0,encoding,0.0039
89,1,network,2.3609
90,0,encoding,0.0037
90,1,network,2.0919
91,0,encoding,0.0061
91,1,network,2.2115
92,0,encoding,0.0064
92,1,network,2.5162
93,0,encoding,0.007
93,1,network,2.2588
94,0,encoding,0.007
94,1,network,2.1795
95,0,encoding,0.0084
95,1,network,2.0422
96,0,encoding,0.0057
96,1,network,2.1764
97,0,encoding,0.0038
97,1,network,2.5778
98,0,encoding,0.004
98,1,network,1.975
99,0,encoding,0.0059
99,1,network,2.2886
100,0,encoding,0.004
100,1,network,2.1912
101,0,encoding,0.0043
101,1,network,2.1362
102,0,encoding,0.004
102,1,network,2.2684
103,0,encoding,0.0037
103,1,network,2.3479
104,0,encoding,0.0039
104,1,network,2.187
105,0,encoding,0.0042
105,1,network,2.1371
106,0,encoding,0.0041
106,1,network,2.1924
107,0,encoding,0.006
107,1,network,2.1897
108,0,encoding,0.0041
108,1,network,2.2086
109,0,encoding,0.004
109,1,network,2.5634
110,0,encoding,0.0051
110,1,network,2.8209
111,0,encoding,0.0054
111,1,network,2.618
112,0,encoding,0.0059
112,1,network,2.6057
113,0,encoding,0.0052
113,1,network,2.4849
114,0,encoding,0.0051
114,1,network,2.5538
115,0,encoding,0.0076
115,1,network,2.5806
116,0,encoding,0.0051
116,1,network,2.422
117,0,encoding,0.0057
117,1,network,2.2732
118,0,encoding,0.0079
118,1,network,2.346
119,0,encoding,0.0081
119,1,network,2.4965
120,0,encoding,0.0047
120,1,network,2.3955
121,0,encoding,0.0104
121,1,network,2.5833
122,0,encoding,0.0089
122,1,network,2.3939
123,0,encoding,0.0052
123,1,network,2.7199
124,0,encoding,0.0063
124,1,network,2.694
125,0,encoding,0.0053
125,1,network,2.8629
126,0,encoding,0.0101
126,1,network,2.8153
127,0,encoding,0.0052
127,1,network,2.5744
128,0,encoding,0.0044
128,1,network,2.4309
129,0,encoding,0.0052
129,1,network,2.4623
130,0,encoding,0.0084
130,1,network,2.3943
131,0,encoding,0.0054
131,1,network,2.8151
132,0,encoding,0.0088
132,1,network,2.6814
133,0,encoding,0.0053
133,1,network,2.4275
134,0,encoding,0.0054
134,1,network,2.5991
135,0,encoding,0.005
135,1,network,2.876
136,0,encoding,0.0052
136,1,network,2.7003
137,0,encoding,0.0084
137,1,network,2.6625
138,0,encoding,0.0053
138,1,network,2.539
139,0,encoding,0.0082
139,1,network,2.6173
140,0,encoding,0.0051
140,1,network,2.5825
141,0,encoding,0.0055
141,1,network,2.6818
142,0,encoding,0.0085
142,1,network,2.6127
143,0,encoding,0.0051
143,1,network,2.7114
144,0,encoding,0.0051
144,1,network,2.6148
145,0,encoding,0.0052
145,1,network,2.9024
146,0,encoding,0.0049
146,1,network,2.5359
147,0,encoding,0.0053
147,1,network,2.4662
148,0,encoding,0.0054
148,1,network,2.3709
149,0,encoding,0.0049
149,1,network,2.7262
150,0,encoding,0.0051
150,1,network,2.7349
151,0,encoding,0.0053
151,1,network,2.5368
152,0,encoding,0.0072
152,1,network,2.6298
153,0,encoding,0.006
153,1,network,2.3868
154,0,encoding,0.0049
154,1,network,2.7149
155,0,encoding,0.008
155,1,network,2.6379
156,0,encoding,0.0091
156,1,network,2.6316
157,0,encoding,0.0054
157,1,network,2.7698
158,0,encoding,0.008
158,1,network,2.699
159,0,encoding,0.0063
159,1,network,2.6702
160,0,encoding,0.0093
160,1,network,2.4642
161,0,encoding,0.0051
161,1,network,2.6012
162,0,encoding,0.0052
162,1,network,2.905
