data_index,message_index,message,time_ms
0,0,encoding,0.0048
0,1,network,7.8316
1,0,encoding,0.0051
1,1,network,9.8549
2,0,encoding,0.005
2,1,network,8.9646
3,0,encoding,0.0055
3,1,network,54.0041
4,0,encoding,0.0075
4,1,network,12.3143
5,0,encoding,0.0284
5,1,network,18.4295
6,0,encoding,0.0269
6,1,network,17.0556
7,0,encoding,0.0348
7,1,network,17.4734
8,0,encoding,0.0257
8,1,network,18.3172
9,0,encoding,0.0314
9,1,network,19.5045
10,0,encoding,0.0349
10,1,network,18.9796
11,0,encoding,0.0315
11,1,network,19.2315
12,0,encoding,0.0287
12,1,network,20.7357
13,0,encoding,0.0258
13,1,network,310.7645
14,0,encoding,0.0307
14,1,network,184.5636
15,0,encoding,0.0372
15,1,network,22.5001
16,0,encoding,0.0566
16,1,network,42.512
17,0,encoding,0.0271
17,1,network,48.7562
18,0,encoding,0.026
18,1,network,39.7241
19,0,encoding,0.031
19,1,network,20.0963
20,0,encoding,0.0358
20,1,network,244.4814
21,0,encoding,0.0279
21,1,network,19.9585
22,0,encoding,0.0369
22,1,network,18.8943
23,0,encoding,0.0327
23,1,network,19.4944
24,0,encoding,0.0357
24,1,network,21.1412
25,0,encoding,0.0575
25,1,network,22.5594
26,0,encoding,0.0353
26,1,network,22.1516
27,0,encoding,0.0381
27,1,network,306.1083
28,0,encoding,0.0488
28,1,network,22.591
29,0,encoding,0.0418
29,1,network,21.0096
30,0,encoding,0.031
30,1,network,19.8165
31,0,encoding,0.0466
31,1,network,22.1317
32,0,encoding,0.0315
32,1,network,22.4242
33,0,encoding,0.0369
33,1,network,20.8271
34,0,encoding,0.0271
34,1,network,18.2387
35,0,encoding,0.0398
35,1,network,18.923
36,0,encoding,0.0281
36,1,network,179.4627
37,0,encoding,0.0535
37,1,network,20.9175
38,0,encoding,0.0393
38,1,network,20.1892
39,0,encoding,0.0471
39,1,network,19.9473
40,0,encoding,0.0409
40,1,network,19.6247
41,0,encoding,0.0481
41,1,network,19.7386
42,0,encoding,0.0414
42,1,network,29.1158
43,0,encoding,0.0469
43,1,network,18.9624
44,0,encoding,0.0326
44,1,network,252.8977
45,0,encoding,0.0482
45,1,network,21.5142
46,0,encoding,0.0471
46,1,network,21.7682
47,0,encoding,0.0393
47,1,network,19.3893
48,0,encoding,0.0466
48,1,network,17.4197
49,0,encoding,0.0265
49,1,network,20.0623
50,0,encoding,0.0445
50,1,network,20.6377
51,0,encoding,0.0367
51,1,network,19.9635
52,0,encoding,0.0272
52,1,network,19.2114
53,0,encoding,0.0279
53,1,network,19.4126
54,0,encoding,0.0379
54,1,network,18.7881
55,0,encoding,0.0464
55,1,network,174.8709
56,0,encoding,0.04
56,1,network,21.5653
57,0,encoding,0.0351
57,1,network,22.4382
58,0,encoding,0.0407
58,1,network,20.401
59,0,encoding,0.0424
59,1,network,17.3715
60,0,encoding,0.0385
60,1,network,18.4894
61,0,encoding,0.0437
61,1,network,19.0594
62,0,encoding,0.0435
62,1,network,19.9496
63,0,encoding,0.0278
63,1,network,18.8657
64,0,encoding,0.0248
64,1,network,237.6854
65,0,encoding,0.0365
65,1,network,22.3142
66,0,encoding,0.0605
66,1,network,22.4355
67,0,encoding,0.0419
67,1,network,20.7793
68,0,encoding,0.03
68,1,network,17.1589
69,0,encoding,0.0341
69,1,network,21.6868
70,0,encoding,0.0652
70,1,network,21.7356
71,0,encoding,0.0287
71,1,network,17.6362
72,0,encoding,0.0493
72,1,network,18.9585
73,0,encoding,0.036
73,1,network,221.7428
74,0,encoding,0.0568
74,1,network,22.7692
75,0,encoding,0.0339
75,1,network,19.3811
76,0,encoding,0.0413
76,1,network,20.0297
77,0,encoding,0.0336
77,1,network,19.5501
78,0,encoding,0.0334
78,1,network,19.5744
79,0,encoding,0.0462
79,1,network,20.6961
80,0,encoding,0.0331
80,1,network,18.8177
81,0,encoding,0.0375
81,1,network,19.7935
82,0,encoding,0.0455
82,1,network,245.9391
83,0,encoding,0.0341
83,1,network,21.7228
84,0,encoding,0.0386
84,1,network,18.252
85,0,encoding,0.0656
85,1,network,19.1219
86,0,encoding,0.0303
86,1,network,19.7662
87,0,encoding,0.042
87,1,network,21.1823
88,0,encoding,0.0463
88,1,network,20.5004
89,0,encoding,0.0421
89,1,network,20.7527
90,0,encoding,0.0408
90,1,network,22.0155
91,0,encoding,0.0422
91,1,network,20.1953
92,0,encoding,0.0396
92,1,network,18.4399
93,0,encoding,0.042
93,1,network,173.0971
94,0,encoding,0.0471
94,1,network,21.2142
95,0,encoding,0.0378
95,1,network,21.6219
96,0,encoding,0.0471
96,1,network,19.0956
97,0,encoding,0.0274
97,1,network,23.7075
98,0,encoding,0.043
98,1,network,21.4179
99,0,encoding,0.027
99,1,network,18.9452
100,0,encoding,0.0272
100,1,network,19.7873
101,0,encoding,0.0418
101,1,network,18.6892
102,0,encoding,0.0419
102,1,network,229.0046
103,0,encoding,0.0409
103,1,network,20.7581
104,0,encoding,0.0393
104,1,network,19.9264
105,0,encoding,0.0383
105,1,network,19.8632
106,0,encoding,0.0366
106,1,network,20.3335
107,0,encoding,0.0331
107,1,network,18.1763
108,0,encoding,0.043
108,1,network,18.8313
109,0,encoding,0.0303
109,1,network,20.0101
110,0,encoding,0.038
110,1,network,19.08
111,0,encoding,0.0458
111,1,network,20.7198
112,0,encoding,0.0335
112,1,network,19.736
113,0,encoding,0.0442
113,1,network,187.4386
114,0,encoding,0.0396
114,1,network,21.6021
115,0,encoding,0.0418
115,1,network,20.9559
116,0,encoding,0.054
116,1,network,20.2967
117,0,encoding,0.0361
117,1,network,21.2008
118,0,encoding,0.0485
118,1,network,19.9467
119,0,encoding,0.0399
119,1,network,19.4829
120,0,encoding,0.0274
120,1,network,21.345
121,0,encoding,0.0351
121,1,network,19.5686
122,0,encoding,0.0305
122,1,network,243.3569
123,0,encoding,0.0622
123,1,network,24.4055
124,0,encoding,0.0474
124,1,network,19.8768
125,0,encoding,0.0314
125,1,network,20.2311
126,0,encoding,0.0324
126,1,network,18.3624
127,0,encoding,0.048
127,1,network,19.5512
128,0,encoding,0.0367
128,1,network,20.3044
129,0,encoding,0.042
129,1,network,20.142
130,0,encoding,0.0386
130,1,network,18.4751
131,0,encoding,0.0382
131,1,network,19.2518
132,0,encoding,0.0364
132,1,network,19.212
133,0,encoding,0.0364
133,1,network,170.9321
134,0,encoding,0.0428
134,1,network,22.7673
135,0,encoding,0.0452
135,1,network,18.7379
136,0,encoding,0.0344
136,1,network,18.8192
137,0,encoding,0.0306
137,1,network,18.1748
138,0,encoding,0.0346
138,1,network,17.9029
139,0,encoding,0.0332
139,1,network,20.3666
140,0,encoding,0.0454
140,1,network,21.2077
141,0,encoding,0.0287
141,1,network,19.6309
142,0,encoding,0.0526
142,1,network,98.6204
143,0,encoding,0.0297
143,1,network,23.4506
144,0,encoding,0.0504
144,1,network,19.4579
145,0,encoding,0.0426
145,1,network,21.7189
146,0,encoding,0.0491
146,1,network,61.8713
147,0,encoding,0.0326
147,1,network,21.2484
148,0,encoding,0.0412
148,1,network,20.6889
149,0,encoding,0.0409
149,1,network,20.6026
150,0,encoding,0.0428
150,1,network,19.3039
151,0,encoding,0.0274
151,1,network,20.0204
152,0,encoding,0.0422
152,1,network,19.6528
153,0,encoding,0.0364
153,1,network,19.8325
154,0,encoding,0.0587
154,1,network,24.013
155,0,encoding,0.0434
155,1,network,18.8945
156,0,encoding,0.0426
156,1,network,183.4146
157,0,encoding,0.0381
157,1,network,21.099
158,0,encoding,0.0509
158,1,network,23.9127
159,0,encoding,0.0322
159,1,network,19.5172
160,0,encoding,0.0265
160,1,network,19.6343
161,0,encoding,0.0426
161,1,network,17.7736
162,0,encoding,0.0621
162,1,network,18.4065
163,0,encoding,0.0332
163,1,network,26.4191
164,0,encoding,0.0375
164,1,network,20.92
165,0,encoding,0.031
165,1,network,109.049
166,0,encoding,0.0598
166,1,network,21.6542
167,0,encoding,0.0417
167,1,network,20.138
168,0,encoding,0.0279
168,1,network,18.8134
169,0,encoding,0.0396
169,1,network,18.9528
170,0,encoding,0.0446
170,1,network,20.7673
171,0,encoding,0.0485
171,1,network,19.9152
172,0,encoding,0.0287
172,1,network,20.0103
173,0,encoding,0.0265
173,1,network,20.1766
174,0,encoding,0.0421
174,1,network,21.2194
175,0,encoding,0.0473
175,1,network,18.9788
176,0,encoding,0.042
176,1,network,18.4596
177,0,encoding,0.03
177,1,network,16.9929
178,0,encoding,0.0373
178,1,network,19.3626
179,0,encoding,0.0364
179,1,network,19.3952
180,0,encoding,0.0441
180,1,network,208.1468
181,0,encoding,0.0471
181,1,network,22.172
182,0,encoding,0.0328
182,1,network,19.166
183,0,encoding,0.041
183,1,network,18.3531
184,0,encoding,0.0388
184,1,network,20.185
185,0,encoding,0.0605
185,1,network,19.9656
186,0,encoding,0.0313
186,1,network,19.4869
187,0,encoding,0.0426
187,1,network,119.783
188,0,encoding,0.0484
188,1,network,23.2682
189,0,encoding,0.0361
189,1,network,19.227
190,0,encoding,0.0315
190,1,network,28.0415
191,0,encoding,0.0346
191,1,network,19.4153
192,0,encoding,0.0302
192,1,network,18.4562
193,0,encoding,0.038
193,1,network,20.7804
194,0,encoding,0.0438
194,1,network,20.3085
195,0,encoding,0.048
195,1,network,20.5292
196,0,encoding,0.0455
196,1,network,20.0695
197,0,encoding,0.0423
197,1,network,21.7291
198,0,encoding,0.0416
198,1,network,20.7771
199,0,encoding,0.0451
199,1,network,19.7636
200,0,encoding,0.0296
200,1,network,21.9132
201,0,encoding,0.0414
201,1,network,18.8063
202,0,encoding,0.0419
202,1,network,180.6256
203,0,encoding,0.0425
203,1,network,21.3873
204,0,encoding,0.0352
204,1,network,21.5736
205,0,encoding,0.0348
205,1,network,19.3893
206,0,encoding,0.0344
206,1,network,21.1723
207,0,encoding,0.0417
207,1,network,19.5405
208,0,encoding,0.0388
208,1,network,18.1421
209,0,encoding,0.0303
209,1,network,18.7373
210,0,encoding,0.0474
210,1,network,18.4279
211,0,encoding,0.0367
211,1,network,106.9509
212,0,encoding,0.0389
212,1,network,22.7108
213,0,encoding,0.0533
213,1,network,18.901
214,0,encoding,0.0346
214,1,network,19.3957
215,0,encoding,0.0445
215,1,network,20.792
216,0,encoding,0.0364
216,1,network,20.148
217,0,encoding,0.0297
217,1,network,18.5918
218,0,encoding,0.0318
218,1,network,21.1571
219,0,encoding,0.0277
219,1,network,23.0039
220,0,encoding,0.0294
220,1,network,19.0504
221,0,encoding,0.033
221,1,network,23.7895
222,0,encoding,0.0309
222,1,network,19.448
223,0,encoding,0.04
223,1,network,19.9176
224,0,encoding,0.0596
224,1,network,226.8405
225,0,encoding,0.041
225,1,network,20.6133
226,0,encoding,0.0367
226,1,network,21.7594
227,0,encoding,0.0378
227,1,network,19.7171
228,0,encoding,0.0431
228,1,network,17.7859
229,0,encoding,0.0471
229,1,network,19.3074
230,0,encoding,0.0324
230,1,network,18.7565
231,0,encoding,0.0513
231,1,network,19.1215
232,0,encoding,0.0348
232,1,network,19.4462
233,0,encoding,0.038
233,1,network,119.0647
234,0,encoding,0.046
234,1,network,22.2998
235,0,encoding,0.0561
235,1,network,18.6876
236,0,encoding,0.0356
236,1,network,20.7564
237,0,encoding,0.0326
237,1,network,1245.9218
238,0,encoding,0.0366
238,1,network,21.2567
239,0,encoding,0.0341
239,1,network,21.0339
240,0,encoding,0.0463
240,1,network,20.1192
241,0,encoding,0.0271
241,1,network,19.2973
242,0,encoding,0.0402
242,1,network,185.2539
243,0,encoding,0.0412
243,1,network,23.8716
244,0,encoding,0.0409
244,1,network,20.1777
245,0,encoding,0.0699
245,1,network,60.9286
246,0,encoding,0.0315
246,1,network,22.1058
247,0,encoding,0.0343
247,1,network,18.8998
248,0,encoding,0.032
248,1,network,19.1753
249,0,encoding,0.0383
249,1,network,20.5009
250,0,encoding,0.0315
250,1,network,117.0418
251,0,encoding,0.0379
251,1,network,22.4209
252,0,encoding,0.0402
252,1,network,21.3666
253,0,encoding,0.0371
253,1,network,24.6278
254,0,encoding,0.0845
254,1,network,18.1055
255,0,encoding,0.0315
255,1,network,18.6627
256,0,encoding,0.0626
256,1,network,19.247
257,0,encoding,0.0431
257,1,network,18.1457
258,0,encoding,0.0391
258,1,network,20.8148
259,0,encoding,0.0319
259,1,network,19.5168
260,0,encoding,0.0488
260,1,network,19.1169
261,0,encoding,0.0399
261,1,network,20.5491
262,0,encoding,0.0305
262,1,network,19.2625
263,0,encoding,0.0427
263,1,network,20.154
264,0,encoding,0.0425
264,1,network,20.6158
265,0,encoding,0.0273
265,1,network,173.7677
266,0,encoding,0.0425
266,1,network,20.9584
267,0,encoding,0.0492
267,1,network,19.7464
268,0,encoding,0.0637
268,1,network,21.1895
269,0,encoding,0.0388
269,1,network,21.0873
270,0,encoding,0.0292
270,1,network,19.3728
271,0,encoding,0.0471
271,1,network,20.8393
272,0,encoding,0.0272
272,1,network,18.2431
273,0,encoding,0.0473
273,1,network,138.5998
274,0,encoding,0.0477
274,1,network,26.6413
275,0,encoding,0.0419
275,1,network,19.9511
276,0,encoding,0.0397
