data_index,message_index,message,time_ms
0,0,encoding,0.3243
0,1,network,1.9605
1,0,encoding,0.3769
1,1,network,2.1315
2,0,encoding,0.4798
2,1,network,2.1833
3,0,encoding,0.6771
3,1,network,2.7702
4,0,encoding,0.6736
4,1,network,2.7396
5,0,encoding,0.9818
5,1,network,3.5436
6,0,encoding,2.3888
6,1,network,4.338
7,0,encoding,2.9666
7,1,network,7.1097
8,0,encoding,3.3628
8,1,network,9.7391
9,0,encoding,3.2844
9,1,network,51.9347
10,0,encoding,5.9863
10,1,network,13.9427
11,0,encoding,3.3097
11,1,network,8.866
12,0,encoding,3.1464
12,1,network,8.3835
13,0,encoding,3.1366
13,1,network,8.6544
14,0,encoding,3.4195
14,1,network,51.5711
15,0,encoding,4.235
15,1,network,14.1082
16,0,encoding,3.9712
16,1,network,9.7553
17,0,encoding,3.9257
17,1,network,9.4187
18,0,encoding,3.2814
18,1,network,8.9532
19,0,encoding,3.284
19,1,network,8.6252
20,0,encoding,3.3765
20,1,network,8.3285
21,0,encoding,3.1462
21,1,network,7.7634
22,0,encoding,3.6931
22,1,network,8.2492
23,0,encoding,3.342
23,1,network,8.7539
24,0,encoding,3.181
24,1,network,52.4759
25,0,encoding,4.2195
25,1,network,12.8481
26,0,encoding,4.0328
26,1,network,9.8352
27,0,encoding,3.522
27,1,network,50.9715
28,0,encoding,4.0966
28,1,network,11.6421
29,0,encoding,3.9406
29,1,network,10.028
30,0,encoding,3.3524
30,1,network,49.5723
31,0,encoding,4.1308
31,1,network,12.3762
32,0,encoding,4.0106
32,1,network,9.0187
33,0,encoding,3.4406
33,1,network,8.8922
34,0,encoding,3.0603
34,1,network,7.8119
35,0,encoding,3.4073
35,1,network,53.8436
36,0,encoding,4.276
36,1,network,13.7719
37,0,encoding,3.4948
37,1,network,9.0967
38,0,encoding,3.4423
38,1,network,10.0109
39,0,encoding,3.3432
39,1,network,9.4883
40,0,encoding,4.0715
40,1,network,9.2139
41,0,encoding,3.4111
41,1,network,9.1616
42,0,encoding,3.0599
42,1,network,8.6739
43,0,encoding,3.3768
43,1,network,9.9201
44,0,encoding,3.4366
44,1,network,7.9794
45,0,encoding,3.4034
45,1,network,8.7742
46,0,encoding,3.3631
46,1,network,7.5075
47,0,encoding,3.2105
47,1,network,8.1152
48,0,encoding,3.7459
48,1,network,8.196
49,0,encoding,3.1419
49,1,network,7.7255
50,0,encoding,3.4432
50,1,network,52.0733
51,0,encoding,4.2721
51,1,network,12.5808
52,0,encoding,3.7204
52,1,network,10.2314
53,0,encoding,2.9797
53,1,network,51.1656
54,0,encoding,4.0423
54,1,network,11.3682
55,0,encoding,4.0443
55,1,network,10.0473
56,0,encoding,3.1537
56,1,network,8.6669
57,0,encoding,4.18
57,1,network,9.7651
58,0,encoding,3.3725
58,1,network,8.4019
59,0,encoding,3.29
59,1,network,8.2957
60,0,encoding,3.1978
60,1,network,7.8819
61,0,encoding,3.2433
61,1,network,8.6138
62,0,encoding,3.3221
62,1,network,7.6672
63,0,encoding,3.1702
63,1,network,8.2935
64,0,encoding,3.3951
64,1,network,9.423
65,0,encoding,3.3993
65,1,network,7.9932
66,0,encoding,3.3512
66,1,network,8.5323
67,0,encoding,3.1178
67,1,network,50.8138
68,0,encoding,4.4316
68,1,network,12.5675
69,0,encoding,4.2757
69,1,network,10.136
70,0,encoding,3.4022
70,1,network,10.5458
71,0,encoding,3.1987
71,1,network,7.9027
72,0,encoding,3.3606
72,1,network,9.3859
73,0,encoding,3.4063
73,1,network,8.083
74,0,encoding,3.3669
74,1,network,9.158
75,0,encoding,3.2431
75,1,network,7.7178
76,0,encoding,3.1416
76,1,network,8.0999
77,0,encoding,3.2167
77,1,network,8.6945
78,0,encoding,3.1977
78,1,network,8.4201
79,0,encoding,3.3451
79,1,network,8.6969
80,0,encoding,3.3789
80,1,network,51.8201
81,0,encoding,4.2587
81,1,network,12.6939
82,0,encoding,4.2341
82,1,network,9.9038
83,0,encoding,3.1065
83,1,network,7.9046
84,0,encoding,3.0531
84,1,network,9.3466
85,0,encoding,3.1407
85,1,network,9.1686
86,0,encoding,3.0903
86,1,network,6.8624
87,0,encoding,3.3063
87,1,network,8.9148
88,0,encoding,3.4675
88,1,network,9.9588
89,0,encoding,3.4358
89,1,network,54.1444
90,0,encoding,4.0903
90,1,network,12.4909
91,0,encoding,4.2651
91,1,network,9.364
92,0,encoding,3.1875
92,1,network,8.7886
93,0,encoding,3.3903
93,1,network,9.6395
94,0,encoding,3.3455
94,1,network,50.0797
95,0,encoding,4.3375
95,1,network,12.5346
96,0,encoding,4.1682
96,1,network,10.4632
97,0,encoding,3.4823
97,1,network,8.8849
98,0,encoding,3.0455
98,1,network,8.0326
99,0,encoding,3.4234
99,1,network,8.2727
100,0,encoding,3.0355
100,1,network,9.3728
101,0,encoding,2.936
101,1,network,8.5195
102,0,encoding,2.9915
102,1,network,50.6036
103,0,encoding,4.3168
103,1,network,14.5444
104,0,encoding,3.7158
104,1,network,9.2243
105,0,encoding,3.3843
105,1,network,8.2703
106,0,encoding,3.1658
106,1,network,51.6146
107,0,encoding,4.131
107,1,network,12.542
108,0,encoding,4.1425
108,1,network,10.1663
109,0,encoding,3.0848
109,1,network,8.6773
110,0,encoding,3.4237
110,1,network,8.6944
111,0,encoding,3.3709
111,1,network,7.663
112,0,encoding,3.0796
112,1,network,8.2184
113,0,encoding,2.9417
113,1,network,9.6531
114,0,encoding,3.1755
114,1,network,6.8818
115,0,encoding,3.3964
115,1,network,8.9316
116,0,encoding,3.3704
116,1,network,8.3949
117,0,encoding,3.5596
117,1,network,8.2409
118,0,encoding,3.4363
118,1,network,7.7362
119,0,encoding,3.1219
119,1,network,8.2195
120,0,encoding,3.6493
120,1,network,8.8037
121,0,encoding,3.2807
121,1,network,7.418
122,0,encoding,3.316
122,1,network,9.7096
123,0,encoding,3.0039
123,1,network,6.8413
124,0,encoding,3.2541
124,1,network,8.9841
125,0,encoding,3.3579
125,1,network,7.7757
126,0,encoding,3.1808
126,1,network,9.3933
127,0,encoding,3.165
127,1,network,7.9588
128,0,encoding,3.1021
128,1,network,8.6395
129,0,encoding,3.3189
129,1,network,7.9648
130,0,encoding,3.3502
130,1,network,7.7764
131,0,encoding,3.3611
131,1,network,8.015
132,0,encoding,3.3228
132,1,network,7.7118
133,0,encoding,3.2294
133,1,network,9.1463
134,0,encoding,3.3994
134,1,network,8.5853
135,0,encoding,3.0596
135,1,network,51.1755
136,0,encoding,4.0995
136,1,network,12.9468
137,0,encoding,4.2555
137,1,network,11.1866
138,0,encoding,3.5095
138,1,network,8.8774
139,0,encoding,3.3888
139,1,network,52.1576
140,0,encoding,4.0575
140,1,network,12.2043
141,0,encoding,4.1345
141,1,network,9.1637
142,0,encoding,3.2208
142,1,network,9.1919
143,0,encoding,3.2845
143,1,network,9.6566
144,0,encoding,3.0863
144,1,network,52.4591
145,0,encoding,4.3003
145,1,network,12.5956
146,0,encoding,3.6512
146,1,network,9.3933
147,0,encoding,3.0749
147,1,network,7.5856
148,0,encoding,3.0804
148,1,network,9.0206
149,0,encoding,3.7051
149,1,network,9.4803
150,0,encoding,3.2342
150,1,network,8.7229
