data_index,message_index,message,time_ms
0,0,encoding,0.3342
0,1,network,2.8989
1,0,encoding,1.3118
1,1,network,2.1136
2,0,encoding,0.4717
2,1,network,2.3172
3,0,encoding,0.4652
3,1,network,2.707
4,0,encoding,0.6777
4,1,network,2.6885
5,0,encoding,1.0193
5,1,network,3.4217
6,0,encoding,1.5906
6,1,network,4.8897
7,0,encoding,3.2695
7,1,network,50.7273
8,0,encoding,4.268
8,1,network,12.4031
9,0,encoding,3.5704
9,1,network,9.5527
10,0,encoding,3.2681
10,1,network,9.3596
11,0,encoding,3.1632
11,1,network,52.0789
12,0,encoding,4.0795
12,1,network,12.678
13,0,encoding,3.9097
13,1,network,11.2988
14,0,encoding,3.2445
14,1,network,7.8621
15,0,encoding,3.0907
15,1,network,9.3209
16,0,encoding,3.3218
16,1,network,8.1886
17,0,encoding,3.2532
17,1,network,51.0329
18,0,encoding,4.1045
18,1,network,13.054
19,0,encoding,4.3312
19,1,network,11.1013
20,0,encoding,3.2846
20,1,network,53.3934
21,0,encoding,4.3744
21,1,network,12.4649
22,0,encoding,4.0624
22,1,network,9.9762
23,0,encoding,3.7942
23,1,network,51.684
24,0,encoding,4.1908
24,1,network,12.8608
25,0,encoding,3.9355
25,1,network,9.0104
26,0,encoding,3.3513
26,1,network,9.3584
27,0,encoding,3.4042
27,1,network,7.8966
28,0,encoding,3.4735
28,1,network,8.3566
29,0,encoding,3.0311
29,1,network,8.3681
30,0,encoding,3.1343
30,1,network,8.1759
31,0,encoding,3.3049
31,1,network,9.6935
32,0,encoding,2.9628
32,1,network,8.8711
33,0,encoding,3.0552
33,1,network,8.145
34,0,encoding,3.3098
34,1,network,7.6729
35,0,encoding,3.2837
35,1,network,8.666
36,0,encoding,3.3698
36,1,network,7.9022
37,0,encoding,3.1825
37,1,network,8.5675
38,0,encoding,3.2436
38,1,network,8.2709
39,0,encoding,3.2034
39,1,network,8.8247
40,0,encoding,3.5955
40,1,network,9.2567
41,0,encoding,3.1565
41,1,network,7.5751
42,0,encoding,3.2772
42,1,network,53.227
43,0,encoding,4.2453
43,1,network,11.2894
44,0,encoding,4.1511
44,1,network,9.3208
45,0,encoding,2.9937
45,1,network,8.072
46,0,encoding,3.396
46,1,network,54.6095
47,0,encoding,4.3016
47,1,network,12.2025
48,0,encoding,3.938
48,1,network,9.7204
49,0,encoding,3.4245
49,1,network,9.0928
50,0,encoding,3.3218
50,1,network,52.4188
51,0,encoding,4.1563
51,1,network,12.1987
52,0,encoding,4.097
52,1,network,8.8931
53,0,encoding,3.3208
53,1,network,54.6553
54,0,encoding,4.4834
54,1,network,12.8038
55,0,encoding,3.5144
55,1,network,9.4309
56,0,encoding,3.2518
56,1,network,8.4874
57,0,encoding,3.3074
57,1,network,8.6832
58,0,encoding,3.0663
58,1,network,7.956
59,0,encoding,3.4039
59,1,network,8.8051
60,0,encoding,3.3581
60,1,network,8.723
61,0,encoding,3.0023
61,1,network,50.5674
62,0,encoding,4.4024
62,1,network,14.7763
63,0,encoding,3.6033
63,1,network,8.2432
64,0,encoding,3.0442
64,1,network,52.657
65,0,encoding,4.2606
65,1,network,11.9925
66,0,encoding,4.2302
66,1,network,10.1843
67,0,encoding,3.1628
67,1,network,9.1985
68,0,encoding,3.0749
68,1,network,50.3687
69,0,encoding,4.1231
69,1,network,12.4463
70,0,encoding,3.7124
70,1,network,8.5898
71,0,encoding,3.4148
71,1,network,9.2682
72,0,encoding,3.1289
72,1,network,51.9907
73,0,encoding,4.2288
73,1,network,13.1715
74,0,encoding,4.0714
74,1,network,8.86
75,0,encoding,3.7716
75,1,network,8.934
76,0,encoding,3.2848
76,1,network,7.521
77,0,encoding,3.1729
77,1,network,61.1897
78,0,encoding,4.1095
78,1,network,11.1377
79,0,encoding,4.2148
79,1,network,9.9459
80,0,encoding,3.1115
80,1,network,7.8895
81,0,encoding,3.3412
81,1,network,52.0455
82,0,encoding,4.1432
82,1,network,12.1206
83,0,encoding,4.1104
83,1,network,10.0274
84,0,encoding,3.0359
84,1,network,8.9079
85,0,encoding,3.3256
85,1,network,54.62
86,0,encoding,6.4003
86,1,network,13.3988
87,0,encoding,3.3189
