data_index,message_index,message,time_ms
0,0,encoding,0.0049
0,1,network,2.0601
1,0,encoding,0.0074
1,1,network,1.9974
2,0,encoding,0.005
2,1,network,2.0104
3,0,encoding,0.0057
3,1,network,2.5633
4,0,encoding,0.0075
4,1,network,2.4177
5,0,encoding,0.0076
5,1,network,3.0686
6,0,encoding,0.0244
6,1,network,51.5177
7,0,encoding,0.037
7,1,network,56.5306
8,0,encoding,0.043
8,1,network,58.046
9,0,encoding,0.0426
9,1,network,54.8808
10,0,encoding,0.026
10,1,network,52.5267
11,0,encoding,0.0316
11,1,network,54.6228
12,0,encoding,0.0474
12,1,network,58.6119
13,0,encoding,0.0427
13,1,network,56.1332
14,0,encoding,0.0393
14,1,network,53.6557
15,0,encoding,0.0369
15,1,network,13.7587
16,0,encoding,0.0379
16,1,network,13.4244
17,0,encoding,0.0556
17,1,network,12.8752
18,0,encoding,0.0436
18,1,network,10.9362
19,0,encoding,0.0325
19,1,network,54.1155
20,0,encoding,0.0374
20,1,network,60.2978
21,0,encoding,0.0279
21,1,network,59.927
22,0,encoding,0.0054
22,1,network,2.1779
23,0,encoding,0.0335
23,1,network,56.3433
24,0,encoding,0.0318
24,1,network,58.2407
25,0,encoding,0.0352
25,1,network,55.3392
26,0,encoding,0.0486
26,1,network,14.575
27,0,encoding,0.0318
27,1,network,51.5
28,0,encoding,0.032
28,1,network,56.7085
29,0,encoding,0.0781
29,1,network,57.5379
30,0,encoding,0.1132
30,1,network,14.5197
31,0,encoding,0.0365
31,1,network,11.7244
32,0,encoding,0.0307
32,1,network,12.1542
33,0,encoding,0.0351
33,1,network,10.5769
34,0,encoding,0.0419
34,1,network,53.4965
35,0,encoding,0.0446
35,1,network,54.4828
36,0,encoding,0.033
36,1,network,13.615
37,0,encoding,0.0449
37,1,network,54.6433
38,0,encoding,0.0478
38,1,network,55.582
39,0,encoding,0.0496
39,1,network,57.5577
40,0,encoding,0.0451
40,1,network,13.4169
41,0,encoding,0.0377
41,1,network,57.1704
42,0,encoding,0.0428
42,1,network,58.7323
43,0,encoding,0.0455
43,1,network,55.9934
44,0,encoding,0.0455
44,1,network,13.1831
45,0,encoding,0.034
45,1,network,56.7465
46,0,encoding,0.0393
46,1,network,57.4877
47,0,encoding,0.032
47,1,network,59.0225
48,0,encoding,0.0362
48,1,network,55.8299
49,0,encoding,0.0353
49,1,network,57.0505
50,0,encoding,0.038
50,1,network,55.1644
51,0,encoding,0.0332
51,1,network,56.2636
52,0,encoding,0.037
52,1,network,57.6463
53,0,encoding,0.028
53,1,network,54.7452
54,0,encoding,0.0476
54,1,network,56.0938
55,0,encoding,0.0347
55,1,network,56.6977
56,0,encoding,0.043
56,1,network,53.9396
57,0,encoding,0.0289
57,1,network,59.8846
58,0,encoding,0.0381
58,1,network,53.1158
59,0,encoding,0.0384
59,1,network,54.6697
60,0,encoding,0.0317
60,1,network,13.3074
61,0,encoding,0.0429
61,1,network,53.9145
62,0,encoding,0.0379
62,1,network,55.8599
63,0,encoding,0.0452
63,1,network,61.3041
64,0,encoding,0.037
64,1,network,55.0817
65,0,encoding,0.0284
65,1,network,55.5468
66,0,encoding,0.0395
66,1,network,56.7005
67,0,encoding,0.0348
67,1,network,57.8511
68,0,encoding,0.0473
68,1,network,13.2756
69,0,encoding,0.0353
69,1,network,54.7358
70,0,encoding,0.0363
70,1,network,55.0348
71,0,encoding,0.0399
71,1,network,56.337
72,0,encoding,0.0504
72,1,network,57.5285
73,0,encoding,0.042
73,1,network,59.2097
74,0,encoding,0.0322
74,1,network,56.8708
75,0,encoding,0.0339
75,1,network,54.1683
76,0,encoding,0.0412
76,1,network,12.8619
77,0,encoding,0.0444
77,1,network,13.6427
78,0,encoding,0.0559
78,1,network,52.6536
79,0,encoding,0.0435
79,1,network,58.236
80,0,encoding,0.0287
80,1,network,54.9448
81,0,encoding,0.0395
81,1,network,13.4548
82,0,encoding,0.043
82,1,network,55.0782
83,0,encoding,0.0376
83,1,network,56.6616
84,0,encoding,0.0501
84,1,network,57.8492
85,0,encoding,0.0306
85,1,network,55.1829
86,0,encoding,0.0396
86,1,network,56.1812
87,0,encoding,0.0339
87,1,network,53.3553
88,0,encoding,0.0388
88,1,network,12.9536
89,0,encoding,0.0435
89,1,network,54.1436
90,0,encoding,0.0498
90,1,network,54.4901
91,0,encoding,0.0475
91,1,network,55.7179
92,0,encoding,0.0324
92,1,network,54.3002
93,0,encoding,0.0506
93,1,network,12.2838
94,0,encoding,0.0586
94,1,network,57.3181
95,0,encoding,0.0435
95,1,network,13.6447
96,0,encoding,0.0236
96,1,network,57.9796
97,0,encoding,0.0434
97,1,network,59.1121
98,0,encoding,0.0514
98,1,network,55.6621
99,0,encoding,0.0374
99,1,network,12.9831
100,0,encoding,0.0361
100,1,network,56.6479
101,0,encoding,0.039
101,1,network,58.081
102,0,encoding,0.052
102,1,network,54.7858
103,0,encoding,0.0399
103,1,network,14.0688
104,0,encoding,0.0278
104,1,network,55.2657
105,0,encoding,0.0284
105,1,network,56.9306
106,0,encoding,0.0473
106,1,network,57.5312
107,0,encoding,0.0571
107,1,network,13.6344
108,0,encoding,0.064
108,1,network,11.0035
109,0,encoding,0.0468
109,1,network,55.5692
110,0,encoding,0.0479
110,1,network,57.2304
111,0,encoding,0.1037
111,1,network,12.2174
112,0,encoding,0.0428
112,1,network,56.9329
113,0,encoding,0.0382
113,1,network,58.0852
114,0,encoding,0.0354
114,1,network,55.1423
115,0,encoding,0.0286
115,1,network,53.1703
116,0,encoding,0.0387
116,1,network,54.8057
117,0,encoding,0.0373
117,1,network,56.2034
118,0,encoding,0.0255
118,1,network,57.6943
119,0,encoding,0.0456
119,1,network,14.0793
120,0,encoding,0.0464
120,1,network,52.7877
121,0,encoding,0.0328
121,1,network,54.5916
122,0,encoding,0.0497
