data_index,message_index,message,time_ms
0,0,encoding,0.3752
0,1,network,40.872
1,0,encoding,0.4256
1,1,network,32.8488
2,0,encoding,0.5337
2,1,network,32.8445
3,0,encoding,0.7633
3,1,network,32.6115
4,0,encoding,0.7653
4,1,network,32.5645
5,0,encoding,1.1208
5,1,network,33.145
6,0,encoding,4.4306
6,1,network,28.6149
7,0,encoding,4.2454
7,1,network,28.9804
8,0,encoding,4.604
8,1,network,28.5675
9,0,encoding,4.5713
9,1,network,28.7356
10,0,encoding,4.7772
10,1,network,28.1503
11,0,encoding,4.6374
11,1,network,28.3631
12,0,encoding,4.3478
12,1,network,28.853
13,0,encoding,4.5483
13,1,network,28.5887
14,0,encoding,4.2472
14,1,network,28.9112
15,0,encoding,4.78
15,1,network,28.2273
16,0,encoding,4.0071
16,1,network,29.1949
17,0,encoding,4.6203
17,1,network,28.5085
18,0,encoding,4.3527
18,1,network,29.0408
19,0,encoding,4.6339
19,1,network,28.2106
20,0,encoding,4.0889
20,1,network,29.1713
21,0,encoding,4.2865
21,1,network,28.8111
22,0,encoding,4.7933
22,1,network,28.2249
23,0,encoding,4.4406
23,1,network,28.744
24,0,encoding,4.8456
24,1,network,28.3554
25,0,encoding,4.5396
25,1,network,28.3953
26,0,encoding,4.2541
26,1,network,29.3357
27,0,encoding,4.6357
27,1,network,28.2783
28,0,encoding,4.7039
28,1,network,28.1139
29,0,encoding,4.7206
29,1,network,28.93
30,0,encoding,4.6258
30,1,network,28.1281
31,0,encoding,4.995
31,1,network,27.9887
32,0,encoding,4.4159
32,1,network,28.8253
33,0,encoding,4.7489
33,1,network,28.38
34,0,encoding,5.0994
34,1,network,28.1433
35,0,encoding,4.4958
35,1,network,28.3087
36,0,encoding,4.579
36,1,network,28.7226
37,0,encoding,4.5367
37,1,network,28.5038
38,0,encoding,4.7969
38,1,network,28.2921
39,0,encoding,4.857
39,1,network,28.4369
40,0,encoding,4.6654
40,1,network,28.255
41,0,encoding,4.4154
41,1,network,28.9015
42,0,encoding,4.574
42,1,network,28.4595
