data_index,message_index,message,time_ms
0,0,encoding,0.0293
0,1,network,244.1407
1,0,encoding,0.0293
1,1,network,242.2576
2,0,encoding,0.0259
2,1,network,248.9887
3,0,encoding,0.043
3,1,network,246.2278
4,0,encoding,0.0279
4,1,network,252.7841
5,0,encoding,0.0266
5,1,network,244.6788
6,0,encoding,0.052
6,1,network,249.9784
7,0,encoding,0.0306
7,1,network,246.062
8,0,encoding,0.0306
8,1,network,246.3459
9,0,encoding,0.0125
9,1,network,247.8045
10,0,encoding,0.0324
10,1,network,248.3931
11,0,encoding,0.0489
11,1,network,246.4329
12,0,encoding,0.0452
12,1,network,245.7883
13,0,encoding,0.027
13,1,network,247.5661
14,0,encoding,0.054
14,1,network,247.9106
15,0,encoding,0.0094
15,1,network,245.4218
16,0,encoding,0.0342
16,1,network,246.8202
17,0,encoding,0.0446
17,1,network,246.3581
18,0,encoding,0.0916
18,1,network,246.6789
19,0,encoding,0.0324
19,1,network,255.0403
20,0,encoding,0.0373
20,1,network,244.069
21,0,encoding,0.038
21,1,network,243.4876
22,0,encoding,0.0326
22,1,network,246.8168
23,0,encoding,0.035
23,1,network,248.1931
24,0,encoding,0.0268
24,1,network,254.9454
25,0,encoding,0.0237
25,1,network,246.7505
26,0,encoding,0.0332
26,1,network,247.0866
27,0,encoding,0.0279
27,1,network,242.0673
28,0,encoding,0.031
28,1,network,245.2611
29,0,encoding,0.0325
29,1,network,245.4908
30,0,encoding,0.0288
30,1,network,245.2996
31,0,encoding,0.0408
31,1,network,246.9491
32,0,encoding,0.0337
32,1,network,245.5407
33,0,encoding,0.0328
33,1,network,246.7884
34,0,encoding,0.0333
34,1,network,248.4793
35,0,encoding,0.0298
35,1,network,250.059
36,0,encoding,0.0225
36,1,network,242.2122
37,0,encoding,0.0382
37,1,network,247.7047
38,0,encoding,0.0315
38,1,network,244.8797
39,0,encoding,0.0323
39,1,network,243.2666
40,0,encoding,0.0378
40,1,network,247.1489
41,0,encoding,0.0387
41,1,network,248.2517
42,0,encoding,0.0392
42,1,network,248.5773
43,0,encoding,0.0394
43,1,network,247.7672
44,0,encoding,0.0369
44,1,network,247.3417
45,0,encoding,0.0374
45,1,network,245.1872
46,0,encoding,0.0316
46,1,network,248.1448
47,0,encoding,0.0404
47,1,network,246.5958
48,0,encoding,0.0331
48,1,network,244.0369
49,0,encoding,0.0433
49,1,network,248.0417
50,0,encoding,0.0308
50,1,network,245.4377
51,0,encoding,0.0314
51,1,network,243.1272
52,0,encoding,0.0312
52,1,network,245.0943
53,0,encoding,0.031
53,1,network,249.2489
54,0,encoding,0.0535
54,1,network,250.6628
55,0,encoding,0.033
55,1,network,246.9435
56,0,encoding,0.0388
56,1,network,247.5746
57,0,encoding,0.024
57,1,network,247.0946
58,0,encoding,0.0326
58,1,network,244.318
59,0,encoding,0.0414
59,1,network,246.394
60,0,encoding,0.0442
60,1,network,251.4393
61,0,encoding,0.03
61,1,network,249.8675
62,0,encoding,0.0283
62,1,network,248.3895
63,0,encoding,0.038
63,1,network,245.4003
64,0,encoding,0.0279
64,1,network,243.3899
65,0,encoding,0.0328
65,1,network,249.5121
66,0,encoding,0.0341
66,1,network,247.2541
67,0,encoding,0.039
67,1,network,248.0499
68,0,encoding,0.0328
68,1,network,243.166
69,0,encoding,0.0467
69,1,network,243.9248
70,0,encoding,0.0292
70,1,network,242.2636
71,0,encoding,0.0367
71,1,network,246.825
72,0,encoding,0.0478
72,1,network,251.3952
73,0,encoding,0.036
73,1,network,246.6757
74,0,encoding,0.033
74,1,network,245.8292
75,0,encoding,0.0322
75,1,network,244.3334
76,0,encoding,0.027
76,1,network,252.3213
77,0,encoding,0.0428
77,1,network,251.3403
78,0,encoding,0.0237
78,1,network,246.4996
79,0,encoding,0.034
79,1,network,247.9797
80,0,encoding,0.0336
80,1,network,245.3704
81,0,encoding,0.0318
81,1,network,245.4573
82,0,encoding,0.035
82,1,network,245.5132
83,0,encoding,0.0314
83,1,network,248.5919
84,0,encoding,0.0357
84,1,network,250.4665
85,0,encoding,0.0388
85,1,network,248.4096
86,0,encoding,0.0284
86,1,network,259.9921
87,0,encoding,0.0348
87,1,network,250.1718
88,0,encoding,0.0321
88,1,network,243.7175
89,0,encoding,0.0357
89,1,network,254.172
90,0,encoding,0.0415
90,1,network,245.833
91,0,encoding,0.0412
91,1,network,250.0428
92,0,encoding,0.0952
92,1,network,244.8255
93,0,encoding,0.0321
93,1,network,243.1544
94,0,encoding,0.0338
94,1,network,251.4222
95,0,encoding,0.0409
95,1,network,248.9261
96,0,encoding,0.0269
96,1,network,249.7313
97,0,encoding,0.034
97,1,network,245.8319
98,0,encoding,0.0304
98,1,network,245.4863
99,0,encoding,0.0215
99,1,network,247.3337
100,0,encoding,0.0337
100,1,network,250.4511
101,0,encoding,0.0352
101,1,network,259.4712
102,0,encoding,0.0356
102,1,network,247.5601
103,0,encoding,0.0288
103,1,network,247.9758
104,0,encoding,0.0107
104,1,network,245.59
105,0,encoding,0.0353
105,1,network,247.0577
106,0,encoding,0.0355
106,1,network,250.083
107,0,encoding,0.0305
107,1,network,247.257
108,0,encoding,0.0361
108,1,network,251.3833
109,0,encoding,0.0282
109,1,network,245.1954
110,0,encoding,0.0158
110,1,network,247.7014
111,0,encoding,0.0323
111,1,network,243.6231
112,0,encoding,0.0339
112,1,network,247.0262
113,0,encoding,0.0365
113,1,network,246.4036
114,0,encoding,0.0323
114,1,network,250.1287
115,0,encoding,0.0335
115,1,network,245.4842
116,0,encoding,0.0379
116,1,network,256.1138
117,0,encoding,0.0343
117,1,network,247.6905
118,0,encoding,0.0316
118,1,network,245.3447
119,0,encoding,0.031
119,1,network,246.2568
120,0,encoding,0.0295
120,1,network,248.8607
121,0,encoding,0.0353
121,1,network,244.9196
122,0,encoding,0.0298
122,1,network,244.7611
123,0,encoding,0.0335
123,1,network,247.2833
124,0,encoding,0.0408
124,1,network,252.5204
125,0,encoding,0.0614
125,1,network,247.0811
126,0,encoding,0.034
126,1,network,249.7451
127,0,encoding,0.0307
127,1,network,249.3982
128,0,encoding,0.0544
128,1,network,247.8254
129,0,encoding,0.0336
129,1,network,248.9792
130,0,encoding,0.0311
130,1,network,246.3014
131,0,encoding,0.0519
131,1,network,255.2694
132,0,encoding,0.0339
132,1,network,246.6941
133,0,encoding,0.1027
133,1,network,247.7628
134,0,encoding,0.0375
134,1,network,246.2656
135,0,encoding,0.023
135,1,network,244.3521
136,0,encoding,0.0425
136,1,network,250.4449
137,0,encoding,0.0491
137,1,network,250.3483
138,0,encoding,0.0351
138,1,network,250.0913
139,0,encoding,0.0303
139,1,network,246.3223
140,0,encoding,0.0347
140,1,network,248.3896
141,0,encoding,0.023
141,1,network,249.0343
142,0,encoding,0.0332
