data_index,message_index,message,time_ms
0,0,encoding,0.3866
0,1,network,40.2975
1,0,encoding,0.435
1,1,network,32.9109
2,0,encoding,0.5329
2,1,network,32.8474
3,0,encoding,0.763
3,1,network,32.4425
4,0,encoding,0.7647
4,1,network,32.6909
5,0,encoding,1.1248
5,1,network,32.421
6,0,encoding,1.7822
6,1,network,32.2011
7,0,encoding,4.182
7,1,network,28.9945
8,0,encoding,4.3253
8,1,network,28.8521
9,0,encoding,4.942
9,1,network,28.1188
10,0,encoding,4.5729
10,1,network,28.6566
11,0,encoding,4.3164
11,1,network,28.8211
12,0,encoding,4.5108
12,1,network,28.7197
13,0,encoding,4.3894
13,1,network,28.774
14,0,encoding,4.2641
14,1,network,28.8868
15,0,encoding,4.9636
15,1,network,28.2944
16,0,encoding,4.9975
16,1,network,27.8119
17,0,encoding,4.0801
17,1,network,29.7798
18,0,encoding,5.608
18,1,network,25.9141
19,0,encoding,0.767
19,1,network,34.0176
20,0,encoding,4.8279
20,1,network,27.0081
21,0,encoding,1.1258
21,1,network,33.7717
22,0,encoding,7.5148
22,1,network,58.4448
23,0,encoding,7.8021
23,1,network,58.084
24,0,encoding,3.9185
24,1,network,30.0142
25,0,encoding,7.7058
25,1,network,24.8545
26,0,encoding,4.5921
26,1,network,28.7553
27,0,encoding,4.9079
27,1,network,27.9512
28,0,encoding,4.4901
28,1,network,28.7246
29,0,encoding,4.5594
29,1,network,28.564
30,0,encoding,4.9359
30,1,network,28.01
31,0,encoding,4.4164
31,1,network,29.1949
32,0,encoding,4.9584
32,1,network,27.9481
33,0,encoding,4.7736
33,1,network,28.4605
34,0,encoding,4.7583
34,1,network,28.1962
35,0,encoding,5.0997
35,1,network,28.0936
36,0,encoding,4.8508
36,1,network,28.6446
37,0,encoding,5.4479
37,1,network,27.2963
38,0,encoding,3.9516
38,1,network,29.6888
39,0,encoding,5.0688
39,1,network,27.6947
40,0,encoding,4.8328
40,1,network,28.8213
41,0,encoding,4.7076
41,1,network,27.7807
42,0,encoding,4.6302
42,1,network,28.5946
43,0,encoding,4.7591
43,1,network,28.3049
44,0,encoding,4.2945
44,1,network,28.8742
45,0,encoding,4.0787
45,1,network,29.2337
46,0,encoding,4.5802
46,1,network,28.5645
47,0,encoding,5.4857
47,1,network,27.7214
48,0,encoding,4.5212
48,1,network,28.5536
49,0,encoding,4.4544
49,1,network,28.6406
50,0,encoding,4.9844
50,1,network,28.069
51,0,encoding,4.3806
51,1,network,28.8651
52,0,encoding,4.8269
52,1,network,28.4002
53,0,encoding,4.5507
53,1,network,28.4625
54,0,encoding,4.9343
54,1,network,28.149
55,0,encoding,4.6224
55,1,network,28.5297
56,0,encoding,4.7077
56,1,network,28.4562
57,0,encoding,4.5741
57,1,network,28.5819
58,0,encoding,5.2542
