data_index,message_index,message,time_ms
0,0,encoding,0.3098
0,1,network,34.8792
1,0,encoding,0.354
1,1,network,32.8687
2,0,encoding,0.4431
2,1,network,33.0402
3,0,encoding,0.6214
3,1,network,32.6157
4,0,encoding,0.629
4,1,network,32.8385
5,0,encoding,0.8987
5,1,network,33.5307
6,0,encoding,1.8031
6,1,network,31.2864
7,0,encoding,3.2586
7,1,network,29.9262
8,0,encoding,2.5819
8,1,network,30.6371
9,0,encoding,4.0344
9,1,network,29.1937
10,0,encoding,4.1015
10,1,network,28.7898
11,0,encoding,4.0114
11,1,network,29.1587
12,0,encoding,4.3514
12,1,network,28.6423
13,0,encoding,3.9009
13,1,network,29.3046
14,0,encoding,4.335
14,1,network,28.6573
15,0,encoding,3.9519
15,1,network,29.2911
16,0,encoding,4.4464
16,1,network,28.4002
17,0,encoding,4.1249
17,1,network,29.1107
18,0,encoding,4.0295
18,1,network,28.8868
19,0,encoding,3.8169
19,1,network,29.4441
20,0,encoding,3.6084
20,1,network,29.4535
21,0,encoding,3.9645
21,1,network,29.0779
22,0,encoding,3.9234
22,1,network,29.1507
23,0,encoding,4.0772
23,1,network,29.2936
24,0,encoding,3.5415
24,1,network,29.3483
25,0,encoding,3.9223
25,1,network,29.1356
26,0,encoding,4.1188
26,1,network,29.0737
27,0,encoding,3.5712
27,1,network,29.5161
28,0,encoding,3.7317
28,1,network,29.3347
29,0,encoding,3.7931
29,1,network,29.2639
30,0,encoding,4.078
30,1,network,29.0964
31,0,encoding,4.5588
31,1,network,28.5118
32,0,encoding,3.7131
32,1,network,29.5578
33,0,encoding,3.9159
33,1,network,29.0675
34,0,encoding,3.8245
34,1,network,29.5055
35,0,encoding,4.0132
35,1,network,28.8696
36,0,encoding,4.0531
36,1,network,29.1323
37,0,encoding,3.737
37,1,network,28.993
38,0,encoding,3.7915
38,1,network,29.4164
39,0,encoding,4.11
39,1,network,28.8637
40,0,encoding,3.7893
40,1,network,29.377
41,0,encoding,4.1364
41,1,network,28.764
42,0,encoding,3.9037
42,1,network,29.3953
43,0,encoding,3.9838
43,1,network,29.0306
44,0,encoding,3.9064
44,1,network,29.1545
45,0,encoding,3.8482
45,1,network,29.1961
46,0,encoding,4.2151
46,1,network,28.9154
47,0,encoding,3.7565
47,1,network,29.3087
48,0,encoding,3.6231
48,1,network,29.483
49,0,encoding,3.3516
49,1,network,29.7789
50,0,encoding,3.9437
50,1,network,29.1325
51,0,encoding,3.8411
51,1,network,29.2442
52,0,encoding,3.5105
52,1,network,29.641
53,0,encoding,3.808
53,1,network,29.7831
54,0,encoding,4.0902
54,1,network,28.6371
55,0,encoding,4.0011
55,1,network,29.116
56,0,encoding,4.4206
56,1,network,28.5306
57,0,encoding,3.8936
57,1,network,29.4183
58,0,encoding,4.3565
58,1,network,28.5285
59,0,encoding,3.6578
59,1,network,29.7138
60,0,encoding,4.3792
60,1,network,62.0168
61,0,encoding,4.9657
61,1,network,28.1655
62,0,encoding,4.8876
62,1,network,27.8257
63,0,encoding,4.2597
63,1,network,28.7653
64,0,encoding,4.7623
64,1,network,28.3607
65,0,encoding,4.0611
65,1,network,28.9362
66,0,encoding,3.8277
66,1,network,29.3592
67,0,encoding,3.7748
67,1,network,29.6687
68,0,encoding,4.7167
68,1,network,27.9763
69,0,encoding,3.626
69,1,network,29.5486
70,0,encoding,3.7959
70,1,network,29.5698
71,0,encoding,3.7043
71,1,network,29.0753
72,0,encoding,3.7693
72,1,network,29.4052
73,0,encoding,4.3731
73,1,network,28.5527
74,0,encoding,3.8864
74,1,network,29.116
75,0,encoding,4.1061
75,1,network,29.1801
76,0,encoding,3.6717
76,1,network,29.2528
77,0,encoding,3.6488
77,1,network,29.5018
78,0,encoding,4.2865
78,1,network,28.8755
79,0,encoding,3.8895
79,1,network,29.1696
80,0,encoding,4.1761
80,1,network,28.8401
81,0,encoding,3.7258
81,1,network,29.4262
82,0,encoding,3.8857
82,1,network,29.0798
83,0,encoding,3.951
83,1,network,28.928
84,0,encoding,3.9546
84,1,network,29.1532
85,0,encoding,3.9238
85,1,network,29.6015
86,0,encoding,3.9825
86,1,network,29.0279
87,0,encoding,5.3277
87,1,network,27.3732
88,0,encoding,3.7823
88,1,network,29.209
89,0,encoding,4.0441
89,1,network,62.4095
90,0,encoding,3.9101
90,1,network,29.2564
91,0,encoding,3.8864
91,1,network,29.2315
92,0,encoding,3.1896
92,1,network,29.875
93,0,encoding,3.7831
93,1,network,29.3904
94,0,encoding,4.1281
94,1,network,28.8804
95,0,encoding,3.8445
95,1,network,29.2448
96,0,encoding,3.78
96,1,network,29.1925
97,0,encoding,3.8052
97,1,network,29.6997
98,0,encoding,4.0881
98,1,network,29.0431
99,0,encoding,4.7011
99,1,network,27.9398
100,0,encoding,3.8314
100,1,network,29.2216
101,0,encoding,3.6227
101,1,network,29.8078
102,0,encoding,3.9518
102,1,network,28.8917
103,0,encoding,4.0169
103,1,network,62.2992
104,0,encoding,3.9398
104,1,network,29.7923
105,0,encoding,4.099
105,1,network,28.3306
106,0,encoding,3.9919
106,1,network,29.3188
107,0,encoding,3.0617
107,1,network,29.7069
108,0,encoding,3.8382
108,1,network,29.206
109,0,encoding,3.6964
109,1,network,29.5181
110,0,encoding,3.7529
110,1,network,29.5389
111,0,encoding,4.094
111,1,network,28.7963
112,0,encoding,3.6998
112,1,network,29.4058
113,0,encoding,3.902
113,1,network,29.1393
114,0,encoding,4.0293
114,1,network,29.0838
115,0,encoding,3.7345
115,1,network,29.406
