data_index,message_index,message,time_ms
0,0,encoding,0.3401
0,1,network,32.1723
1,0,encoding,0.3758
1,1,network,32.8735
2,0,encoding,0.4587
2,1,network,32.9409
3,0,encoding,0.6597
3,1,network,32.544
4,0,encoding,0.6764
4,1,network,32.7862
5,0,encoding,0.9647
5,1,network,32.8396
6,0,encoding,2.7322
6,1,network,30.4302
7,0,encoding,3.0959
7,1,network,29.8407
8,0,encoding,3.8477
8,1,network,29.4408
9,0,encoding,4.6355
9,1,network,27.7215
10,0,encoding,4.0256
10,1,network,28.9208
11,0,encoding,4.2249
11,1,network,28.8186
12,0,encoding,2.816
12,1,network,31.0178
13,0,encoding,4.3394
13,1,network,29.1826
14,0,encoding,4.2796
14,1,network,28.7418
15,0,encoding,4.3861
15,1,network,28.5823
16,0,encoding,4.2693
16,1,network,29.0335
17,0,encoding,3.79
17,1,network,28.69
18,0,encoding,5.3355
18,1,network,27.7842
19,0,encoding,4.2848
19,1,network,28.1561
20,0,encoding,3.2228
20,1,network,31.0972
21,0,encoding,4.1323
21,1,network,29.4742
22,0,encoding,3.8394
22,1,network,29.1893
23,0,encoding,5.4595
23,1,network,27.1526
24,0,encoding,4.2764
24,1,network,29.4992
25,0,encoding,4.0975
25,1,network,29.4239
26,0,encoding,4.3115
26,1,network,28.6478
27,0,encoding,4.3977
27,1,network,28.3011
28,0,encoding,4.1023
28,1,network,28.8656
29,0,encoding,4.0402
29,1,network,28.6703
30,0,encoding,3.863
30,1,network,29.4014
31,0,encoding,2.8272
31,1,network,29.8809
32,0,encoding,6.1558
32,1,network,26.5315
33,0,encoding,4.1632
33,1,network,29.5143
34,0,encoding,4.6402
34,1,network,28.0577
35,0,encoding,4.1204
35,1,network,28.5666
36,0,encoding,5.4295
36,1,network,27.792
37,0,encoding,4.2867
37,1,network,28.6359
38,0,encoding,4.2973
38,1,network,28.623
39,0,encoding,4.2614
39,1,network,28.9797
40,0,encoding,5.3236
40,1,network,27.491
41,0,encoding,2.707
41,1,network,30.731
42,0,encoding,6.2337
42,1,network,26.4706
43,0,encoding,4.0656
43,1,network,28.7075
44,0,encoding,5.3727
44,1,network,27.2524
45,0,encoding,6.0703
45,1,network,26.9465
46,0,encoding,2.1233
46,1,network,31.5698
47,0,encoding,5.8184
47,1,network,26.634
48,0,encoding,4.1903
48,1,network,29.0874
49,0,encoding,4.2198
49,1,network,28.3673
50,0,encoding,4.0221
50,1,network,29.1995
51,0,encoding,5.8751
51,1,network,26.8379
52,0,encoding,4.9581
52,1,network,27.8757
53,0,encoding,4.6451
53,1,network,28.174
54,0,encoding,5.1676
54,1,network,27.6006
55,0,encoding,5.4113
55,1,network,27.9434
56,0,encoding,5.4244
56,1,network,28.305
57,0,encoding,4.063
57,1,network,28.9121
58,0,encoding,5.9176
58,1,network,26.9409
59,0,encoding,4.673
59,1,network,28.1939
60,0,encoding,5.8618
60,1,network,26.8392
61,0,encoding,4.8296
61,1,network,27.9064
62,0,encoding,5.4695
62,1,network,26.6384
63,0,encoding,2.3401
63,1,network,31.4197
64,0,encoding,5.7411
64,1,network,27.0278
65,0,encoding,4.1641
65,1,network,29.6248
66,0,encoding,6.3566
66,1,network,26.6203
67,0,encoding,4.5543
67,1,network,28.5984
68,0,encoding,4.9866
68,1,network,27.9716
69,0,encoding,4.021
69,1,network,28.8881
70,0,encoding,6.1834
70,1,network,26.5669
71,0,encoding,4.1104
71,1,network,28.9081
72,0,encoding,5.6825
72,1,network,27.2497
73,0,encoding,5.1298
73,1,network,28.2117
74,0,encoding,5.9201
74,1,network,27.2223
75,0,encoding,4.0366
75,1,network,28.6366
76,0,encoding,6.2777
76,1,network,26.2124
77,0,encoding,4.7919
77,1,network,28.4062
78,0,encoding,4.9857
78,1,network,28.1068
79,0,encoding,5.3649
79,1,network,28.0755
80,0,encoding,4.0049
80,1,network,29.2023
81,0,encoding,4.127
81,1,network,28.3317
82,0,encoding,4.9136
82,1,network,27.9965
83,0,encoding,6.3912
83,1,network,26.9024
84,0,encoding,3.4514
84,1,network,29.7636
85,0,encoding,5.3894
85,1,network,27.447
86,0,encoding,4.9302
86,1,network,27.7622
87,0,encoding,4.8018
87,1,network,27.5413
88,0,encoding,4.4094
88,1,network,29.1695
89,0,encoding,5.1732
89,1,network,27.4532
90,0,encoding,4.3948
90,1,network,28.474
91,0,encoding,3.6875
91,1,network,29.1973
92,0,encoding,3.1575
92,1,network,30.8541
93,0,encoding,5.1272
93,1,network,26.986
94,0,encoding,5.0257
94,1,network,28.1478
95,0,encoding,4.1353
95,1,network,28.6886
96,0,encoding,6.2661
96,1,network,26.5506
97,0,encoding,5.5971
97,1,network,27.2119
98,0,encoding,4.8689
98,1,network,27.6478
99,0,encoding,4.0224
99,1,network,29.1834
100,0,encoding,5.4597
100,1,network,27.2964
101,0,encoding,4.9632
101,1,network,27.8238
102,0,encoding,4.6266
102,1,network,28.2362
103,0,encoding,4.4312
103,1,network,28.439
104,0,encoding,4.335
104,1,network,27.9805
105,0,encoding,4.2161
105,1,network,29.1485
106,0,encoding,3.5972
106,1,network,28.676
107,0,encoding,5.313
107,1,network,27.1509
108,0,encoding,4.8292
108,1,network,28.259
109,0,encoding,4.9467
109,1,network,28.092
110,0,encoding,6.0379
110,1,network,27.4402
111,0,encoding,4.8913
111,1,network,27.9613
112,0,encoding,4.1759
112,1,network,28.1903
113,0,encoding,1.9723
113,1,network,31.0488
114,0,encoding,2.0351
114,1,network,30.8693
115,0,encoding,4.9256
115,1,network,28.1141
116,0,encoding,6.4379
116,1,network,27.1755
117,0,encoding,5.2921
117,1,network,27.0204
118,0,encoding,2.0223
118,1,network,31.1284
119,0,encoding,5.1359
119,1,network,27.6905
120,0,encoding,4.1626
120,1,network,29.257
121,0,encoding,5.431
121,1,network,27.0623
122,0,encoding,0.6675
122,1,network,33.0285
123,0,encoding,1.967
123,1,network,31.0845
124,0,encoding,1.9421
124,1,network,31.2222
125,0,encoding,1.9916
125,1,network,31.4651
126,0,encoding,2.2155
126,1,network,30.5408
127,0,encoding,2.3242
127,1,network,31.1094
128,0,encoding,4.2613
128,1,network,28.9499
129,0,encoding,5.423
129,1,network,27.3243
130,0,encoding,4.9277
130,1,network,28.5937
131,0,encoding,5.1938
