data_index,message_index,message,time_ms
0,0,encoding,0.3402
0,1,network,17.0323
1,0,encoding,0.3497
1,1,network,13.4546
2,0,encoding,0.3757
2,1,network,16.0827
3,0,encoding,0.3793
3,1,network,47.4506
4,0,encoding,0.659
4,1,network,14.3174
5,0,encoding,0.6841
5,1,network,14.4709
6,0,encoding,0.6679
6,1,network,14.808
7,0,encoding,0.6734
7,1,network,15.8878
8,0,encoding,0.9671
8,1,network,14.2662
9,0,encoding,0.9907
9,1,network,15.797
10,0,encoding,1.0057
10,1,network,18.575
11,0,encoding,1.5474
11,1,network,17.5832
12,0,encoding,1.6906
12,1,network,17.0569
13,0,encoding,1.7851
13,1,network,18.6176
14,0,encoding,1.968
14,1,network,18.5487
15,0,encoding,2.139
15,1,network,33.7075
16,0,encoding,1.9098
16,1,network,16.9687
17,0,encoding,3.3508
17,1,network,19.055
18,0,encoding,3.2972
18,1,network,20.0091
19,0,encoding,2.9571
19,1,network,19.0433
20,0,encoding,2.6552
20,1,network,24.0993
21,0,encoding,2.9159
21,1,network,16.8438
22,0,encoding,0.3713
22,1,network,19.5194
23,0,encoding,0.4599
23,1,network,14.288
24,0,encoding,0.9718
24,1,network,19.5919
25,0,encoding,5.3848
25,1,network,22.0221
26,0,encoding,2.0408
26,1,network,20.0173
27,0,encoding,3.5409
27,1,network,21.9676
28,0,encoding,3.2759
28,1,network,19.7601
29,0,encoding,3.231
29,1,network,20.2823
30,0,encoding,3.3336
30,1,network,19.5645
31,0,encoding,3.0021
31,1,network,33.5188
32,0,encoding,4.1245
32,1,network,29.0188
33,0,encoding,4.0506
33,1,network,22.8661
34,0,encoding,3.5886
34,1,network,42.7991
35,0,encoding,5.2036
35,1,network,24.636
36,0,encoding,3.9643
36,1,network,20.9564
37,0,encoding,3.2033
37,1,network,38.6633
38,0,encoding,3.9351
38,1,network,20.256
39,0,encoding,3.4354
39,1,network,20.8348
40,0,encoding,2.3927
40,1,network,23.6492
41,0,encoding,0.4651
41,1,network,15.3174
42,0,encoding,0.6671
42,1,network,19.1323
43,0,encoding,4.9278
43,1,network,22.1959
44,0,encoding,4.228
44,1,network,22.4877
45,0,encoding,3.9626
45,1,network,22.4011
46,0,encoding,3.9296
46,1,network,21.4234
47,0,encoding,3.4287
47,1,network,19.5023
48,0,encoding,3.3366
48,1,network,19.7326
49,0,encoding,3.0149
49,1,network,20.466
50,0,encoding,2.7404
50,1,network,18.3774
51,0,encoding,2.4707
51,1,network,31.7874
52,0,encoding,3.261
52,1,network,18.1039
53,0,encoding,2.9182
53,1,network,19.132
54,0,encoding,2.7304
54,1,network,23.9224
55,0,encoding,2.2945
