data_index,message_index,message,time_ms
0,0,encoding,0.0184
0,1,network,246.612
1,0,encoding,0.0294
1,1,network,252.2456
2,0,encoding,0.0485
2,1,network,249.6509
3,0,encoding,0.0324
3,1,network,253.3812
4,0,encoding,0.0305
4,1,network,253.8899
5,0,encoding,0.0265
5,1,network,254.4674
6,0,encoding,0.0257
6,1,network,252.3679
7,0,encoding,0.03
7,1,network,250.8567
8,0,encoding,0.0292
8,1,network,253.5614
9,0,encoding,0.0293
9,1,network,254.5906
10,0,encoding,0.0239
10,1,network,250.2847
11,0,encoding,0.0373
11,1,network,251.3045
12,0,encoding,0.03
12,1,network,253.0874
13,0,encoding,0.0278
13,1,network,254.6016
14,0,encoding,0.0342
14,1,network,252.8018
15,0,encoding,0.0306
15,1,network,250.6698
16,0,encoding,0.034
16,1,network,253.1895
17,0,encoding,0.0304
17,1,network,255.0881
18,0,encoding,0.0351
18,1,network,247.7466
19,0,encoding,0.0345
19,1,network,252.1102
20,0,encoding,0.0326
20,1,network,250.2748
21,0,encoding,0.0327
21,1,network,256.8841
22,0,encoding,0.0237
22,1,network,252.81
23,0,encoding,0.0344
23,1,network,250.529
24,0,encoding,0.0323
24,1,network,253.0684
25,0,encoding,0.0435
25,1,network,252.5571
26,0,encoding,0.0338
26,1,network,248.6347
27,0,encoding,0.0294
27,1,network,248.1145
28,0,encoding,0.0272
28,1,network,251.6899
29,0,encoding,0.0252
29,1,network,254.4221
30,0,encoding,0.023
30,1,network,259.5542
31,0,encoding,0.0317
31,1,network,255.8761
32,0,encoding,0.0324
32,1,network,252.6672
33,0,encoding,0.0288
33,1,network,252.7446
34,0,encoding,0.0766
34,1,network,252.4052
35,0,encoding,0.0781
35,1,network,252.3962
36,0,encoding,0.0867
36,1,network,250.1411
37,0,encoding,0.0797
37,1,network,252.2719
38,0,encoding,0.1052
38,1,network,249.6127
39,0,encoding,0.0875
39,1,network,251.0423
40,0,encoding,0.0716
40,1,network,249.7433
41,0,encoding,0.0831
41,1,network,248.6357
42,0,encoding,0.0857
42,1,network,250.3915
43,0,encoding,0.0817
43,1,network,253.533
44,0,encoding,0.0916
44,1,network,251.0277
45,0,encoding,0.0975
45,1,network,249.8951
46,0,encoding,0.0771
46,1,network,249.8539
47,0,encoding,0.0478
47,1,network,256.1414
48,0,encoding,0.0246
48,1,network,252.5096
49,0,encoding,0.0599
49,1,network,250.0779
50,0,encoding,0.0277
50,1,network,255.3396
51,0,encoding,0.0261
