data_index,message_index,message,time_ms
0,0,encoding,0.0039
0,1,network,40.607
1,0,encoding,0.0024
1,1,network,33.1995
2,0,encoding,0.0038
2,1,network,33.5145
3,0,encoding,0.004
3,1,network,33.309
4,0,encoding,0.0034
4,1,network,33.3019
5,0,encoding,0.0035
5,1,network,34.3179
6,0,encoding,0.0187
6,1,network,32.9433
7,0,encoding,0.0148
7,1,network,33.3465
8,0,encoding,0.0274
8,1,network,32.9377
9,0,encoding,0.0157
9,1,network,33.3492
10,0,encoding,0.0146
10,1,network,32.7918
11,0,encoding,0.0134
11,1,network,33.2005
12,0,encoding,0.0219
12,1,network,33.0012
13,0,encoding,0.0145
13,1,network,33.3585
14,0,encoding,0.0346
14,1,network,33.0082
15,0,encoding,0.0178
15,1,network,32.9614
16,0,encoding,0.0117
16,1,network,33.2467
17,0,encoding,0.0128
17,1,network,32.9551
18,0,encoding,0.0178
18,1,network,32.9717
19,0,encoding,0.0174
19,1,network,33.0417
20,0,encoding,0.0151
20,1,network,33.2897
21,0,encoding,0.0197
21,1,network,33.0217
22,0,encoding,0.0174
22,1,network,32.9659
23,0,encoding,0.0154
23,1,network,33.3005
24,0,encoding,0.0113
24,1,network,32.6511
25,0,encoding,0.0187
25,1,network,33.2831
26,0,encoding,0.0159
26,1,network,33.0678
27,0,encoding,0.0222
27,1,network,33.2388
28,0,encoding,0.0156
28,1,network,33.06
29,0,encoding,0.02
29,1,network,32.3139
30,0,encoding,0.0106
30,1,network,33.0822
31,0,encoding,0.0204
31,1,network,32.9889
32,0,encoding,0.0092
32,1,network,33.1353
33,0,encoding,0.0177
33,1,network,32.9909
34,0,encoding,0.0169
34,1,network,33.1743
35,0,encoding,0.0157
35,1,network,32.9068
36,0,encoding,0.0151
36,1,network,33.2148
37,0,encoding,0.0175
37,1,network,33.7366
38,0,encoding,0.0249
38,1,network,32.4438
39,0,encoding,0.0152
39,1,network,33.6479
40,0,encoding,0.0215
40,1,network,32.3641
41,0,encoding,0.0234
41,1,network,33.1026
42,0,encoding,0.0321
42,1,network,33.3295
43,0,encoding,0.0179
43,1,network,32.5753
44,0,encoding,0.0253
44,1,network,33.8339
45,0,encoding,0.0201
45,1,network,32.3043
46,0,encoding,0.0178
46,1,network,33.1291
47,0,encoding,0.0191
47,1,network,33.7551
48,0,encoding,0.0195
48,1,network,32.5478
49,0,encoding,0.0263
49,1,network,33.0298
50,0,encoding,0.024
50,1,network,32.6057
51,0,encoding,0.0441
51,1,network,33.4215
52,0,encoding,0.012
52,1,network,32.7539
53,0,encoding,0.0191
53,1,network,33.0477
54,0,encoding,0.0223
54,1,network,33.0507
55,0,encoding,0.0213
55,1,network,32.8913
56,0,encoding,0.0101
56,1,network,33.2166
57,0,encoding,0.0168
57,1,network,32.9707
58,0,encoding,0.0451
58,1,network,32.6805
59,0,encoding,0.0152
59,1,network,33.2167
60,0,encoding,0.0155
60,1,network,33.9311
61,0,encoding,0.02
61,1,network,32.2134
62,0,encoding,0.0172
62,1,network,33.2281
63,0,encoding,0.0591
63,1,network,32.9406
64,0,encoding,0.011
64,1,network,33.3376
65,0,encoding,0.0121
65,1,network,32.8902
66,0,encoding,0.0163
66,1,network,32.9738
67,0,encoding,0.019
67,1,network,33.3426
68,0,encoding,0.0166
68,1,network,33.2677
69,0,encoding,0.0093
69,1,network,33.1522
70,0,encoding,0.0181
70,1,network,32.8756
71,0,encoding,0.02
71,1,network,33.0905
72,0,encoding,0.0462
72,1,network,33.4745
73,0,encoding,0.0185
73,1,network,33.1321
74,0,encoding,0.011
74,1,network,32.6781
75,0,encoding,0.0112
75,1,network,33.2296
76,0,encoding,0.0174
76,1,network,33.4086
77,0,encoding,0.017
77,1,network,33.5017
78,0,encoding,0.0235
78,1,network,32.5905
79,0,encoding,0.0164
79,1,network,33.323
80,0,encoding,0.0187
80,1,network,32.3128
81,0,encoding,0.016
81,1,network,33.6387
82,0,encoding,0.0702
82,1,network,32.6303
83,0,encoding,0.0167
83,1,network,33.4929
84,0,encoding,0.0733
84,1,network,32.3022
85,0,encoding,0.0107
85,1,network,33.9177
86,0,encoding,0.0129
86,1,network,32.6007
87,0,encoding,0.02
87,1,network,33.2948
88,0,encoding,0.0212
88,1,network,32.8309
89,0,encoding,0.02
89,1,network,32.6769
90,0,encoding,0.0174
90,1,network,33.459
91,0,encoding,0.0191
91,1,network,33.247
92,0,encoding,0.0201
92,1,network,32.731
93,0,encoding,0.0528
93,1,network,33.2242
94,0,encoding,0.036
94,1,network,32.3742
95,0,encoding,0.0195
95,1,network,33.2199
96,0,encoding,0.0216
96,1,network,32.6695
97,0,encoding,0.0096
97,1,network,33.5553
98,0,encoding,0.0119
98,1,network,32.8506
99,0,encoding,0.0147
99,1,network,33.303
100,0,encoding,0.0194
100,1,network,32.5746
101,0,encoding,0.0213
101,1,network,33.5817
102,0,encoding,0.0276
102,1,network,32.57
103,0,encoding,0.0189
103,1,network,32.7988
104,0,encoding,0.0181
104,1,network,33.3123
105,0,encoding,0.0356
105,1,network,32.7969
106,0,encoding,0.0171
106,1,network,32.7009
107,0,encoding,0.0279
107,1,network,33.5145
108,0,encoding,0.0158
108,1,network,33.0243
109,0,encoding,0.0211
109,1,network,33.2101
110,0,encoding,0.0244
110,1,network,33.1332
111,0,encoding,0.0392
111,1,network,32.724
112,0,encoding,0.014
112,1,network,33.1305
113,0,encoding,0.0191
113,1,network,32.5766
114,0,encoding,0.013
114,1,network,33.196
115,0,encoding,0.0327
115,1,network,31.7791
116,0,encoding,0.002
116,1,network,34.4016
117,0,encoding,0.0091
117,1,network,33.4273
118,0,encoding,0.066
118,1,network,32.6732
119,0,encoding,0.0467
119,1,network,33.1452
120,0,encoding,0.0196
120,1,network,32.9949
121,0,encoding,0.016
121,1,network,32.9675
122,0,encoding,0.018
122,1,network,33.2164
123,0,encoding,0.017
123,1,network,33.1144
124,0,encoding,0.048
124,1,network,33.2944
125,0,encoding,0.0168
125,1,network,32.8771
126,0,encoding,0.02
126,1,network,33.1218
127,0,encoding,0.0119
127,1,network,33.5392
128,0,encoding,0.0098
128,1,network,33.1751
129,0,encoding,0.0123
129,1,network,32.5888
130,0,encoding,0.0184
130,1,network,33.2027
131,0,encoding,0.0093
131,1,network,33.6796
132,0,encoding,0.0157
132,1,network,32.7723
133,0,encoding,0.0211
133,1,network,32.8721
134,0,encoding,0.0561
134,1,network,33.281
135,0,encoding,0.0141
135,1,network,33.0487
136,0,encoding,0.0192
136,1,network,32.8157
137,0,encoding,0.0235
137,1,network,32.8778
138,0,encoding,0.0208
138,1,network,33.2148
139,0,encoding,0.0232
139,1,network,32.7495
140,0,encoding,0.0099
140,1,network,33.484
141,0,encoding,0.0188
141,1,network,32.9035
142,0,encoding,0.0139
142,1,network,33.1711
143,0,encoding,0.0242
143,1,network,33.2533
144,0,encoding,0.0222
144,1,network,32.3778
145,0,encoding,0.017
145,1,network,33.4195
146,0,encoding,0.0225
146,1,network,32.65
147,0,encoding,0.0116
147,1,network,33.7187
148,0,encoding,0.0126
148,1,network,32.9795
149,0,encoding,0.0143
149,1,network,32.9804
150,0,encoding,0.0191
150,1,network,32.8407
151,0,encoding,0.0187
151,1,network,33.2382
152,0,encoding,0.0155
152,1,network,33.0606
153,0,encoding,0.0169
153,1,network,33.0625
154,0,encoding,0.0193
154,1,network,33.2596
155,0,encoding,0.0204
155,1,network,33.1663
156,0,encoding,0.0176
156,1,network,33.1605
157,0,encoding,0.0183
157,1,network,32.8652
158,0,encoding,0.0134
158,1,network,33.4583
159,0,encoding,0.015
159,1,network,33.2447
160,0,encoding,0.0157
160,1,network,32.7179
161,0,encoding,0.0088
161,1,network,33.5136
162,0,encoding,0.019
162,1,network,33.1087
163,0,encoding,0.036
163,1,network,33.1785
164,0,encoding,0.0788
164,1,network,32.3886
165,0,encoding,0.0095
165,1,network,33.4048
166,0,encoding,0.0158
166,1,network,33.274
167,0,encoding,0.0676
167,1,network,32.9995
168,0,encoding,0.0161
168,1,network,33.1246
169,0,encoding,0.067
169,1,network,32.66
170,0,encoding,0.0273
170,1,network,33.5919
171,0,encoding,0.0494
171,1,network,32.4205
172,0,encoding,0.0175
172,1,network,32.6534
173,0,encoding,0.0189
173,1,network,33.0664
174,0,encoding,0.0217
174,1,network,33.5587
175,0,encoding,0.028
175,1,network,32.6285
176,0,encoding,0.0181
176,1,network,33.1723
177,0,encoding,0.0163
177,1,network,33.6772
178,0,encoding,0.0213
178,1,network,32.3932
179,0,encoding,0.0186
179,1,network,33.5333
180,0,encoding,0.0275
180,1,network,32.8932
181,0,encoding,0.0373
181,1,network,32.8755
182,0,encoding,0.0679
182,1,network,33.026
183,0,encoding,0.0167
183,1,network,33.0746
184,0,encoding,0.015
184,1,network,33.6173
185,0,encoding,0.0232
185,1,network,32.6284
186,0,encoding,0.0156
186,1,network,33.7747
187,0,encoding,0.0241
187,1,network,32.7865
188,0,encoding,0.0328
188,1,network,33.2637
189,0,encoding,0.0208
189,1,network,32.3485
190,0,encoding,0.0208
190,1,network,33.1437
191,0,encoding,0.0227
191,1,network,32.8487
192,0,encoding,0.0214
192,1,network,32.7699
193,0,encoding,0.0165
193,1,network,33.7248
194,0,encoding,0.0206
194,1,network,32.4288
195,0,encoding,0.0164
195,1,network,33.6174
196,0,encoding,0.0255
196,1,network,32.8524
197,0,encoding,0.0726
197,1,network,32.9858
198,0,encoding,0.0212
198,1,network,32.2635
199,0,encoding,0.014
199,1,network,33.071
200,0,encoding,0.0119
200,1,network,32.9841
201,0,encoding,0.0218
201,1,network,32.6838
202,0,encoding,0.014
202,1,network,33.0765
203,0,encoding,0.0196
203,1,network,33.2612
204,0,encoding,0.0199
204,1,network,33.3292
205,0,encoding,0.0521
205,1,network,32.8299
206,0,encoding,0.016
206,1,network,33.2407
207,0,encoding,0.0184
207,1,network,33.0255
208,0,encoding,0.011
208,1,network,33.2167
209,0,encoding,0.0161
209,1,network,33.0586
210,0,encoding,0.0162
210,1,network,33.3763
211,0,encoding,0.0167
211,1,network,32.8267
212,0,encoding,0.0175
212,1,network,33.0743
213,0,encoding,0.0193
213,1,network,33.9978
214,0,encoding,0.018
214,1,network,32.2148
215,0,encoding,0.0165
215,1,network,33.1406
216,0,encoding,0.01
216,1,network,33.0495
217,0,encoding,0.0124
217,1,network,33.6058
218,0,encoding,0.0138
218,1,network,33.3045
219,0,encoding,0.0226
219,1,network,32.382
220,0,encoding,0.016
220,1,network,33.0808
221,0,encoding,0.0283
221,1,network,31.9386
222,0,encoding,0.0291
222,1,network,33.1093
223,0,encoding,0.0169
223,1,network,33.352
224,0,encoding,0.0142
224,1,network,33.1962
225,0,encoding,0.0218
225,1,network,32.603
226,0,encoding,0.0193
226,1,network,33.0298
227,0,encoding,0.0144
227,1,network,33.8619
228,0,encoding,0.0165
228,1,network,32.5483
229,0,encoding,0.0302
229,1,network,33.4364
230,0,encoding,0.0217
230,1,network,32.1783
231,0,encoding,0.0203
231,1,network,33.2781
232,0,encoding,0.0902
232,1,network,32.4433
233,0,encoding,0.0122
233,1,network,33.2784
