data_index,message_index,message,time_ms
0,0,encoding,0.0035
0,1,network,40.4703
1,0,encoding,0.0024
1,1,network,32.6841
2,0,encoding,0.0037
2,1,network,33.4361
3,0,encoding,0.0033
3,1,network,33.2572
4,0,encoding,0.003
4,1,network,33.4352
5,0,encoding,0.0034
5,1,network,34.2921
6,0,encoding,0.0131
6,1,network,33.3392
7,0,encoding,0.0654
7,1,network,33.2476
8,0,encoding,0.0628
8,1,network,32.6615
9,0,encoding,0.0564
9,1,network,33.4484
10,0,encoding,0.0688
10,1,network,33.2204
11,0,encoding,0.0677
11,1,network,33.0122
12,0,encoding,0.0694
12,1,network,33.1056
13,0,encoding,0.0602
13,1,network,33.1834
14,0,encoding,0.0686
14,1,network,33.0541
15,0,encoding,0.0626
15,1,network,33.4979
16,0,encoding,0.0698
16,1,network,33.2441
17,0,encoding,0.0489
17,1,network,32.7119
18,0,encoding,0.0854
18,1,network,33.0617
19,0,encoding,0.0806
19,1,network,33.2055
20,0,encoding,0.0771
20,1,network,32.8908
21,0,encoding,0.0848
21,1,network,33.0594
22,0,encoding,0.0779
22,1,network,33.1472
23,0,encoding,0.0846
23,1,network,32.9606
24,0,encoding,0.0865
24,1,network,32.8835
25,0,encoding,0.0759
25,1,network,33.0741
26,0,encoding,0.0831
26,1,network,32.9453
27,0,encoding,0.0773
27,1,network,32.9055
28,0,encoding,0.083
28,1,network,33.0869
29,0,encoding,0.0817
29,1,network,33.0223
30,0,encoding,0.0762
30,1,network,32.9923
31,0,encoding,0.0158
31,1,network,33.1145
32,0,encoding,0.012
32,1,network,33.4005
33,0,encoding,0.0211
33,1,network,32.7707
34,0,encoding,0.0169
34,1,network,33.3539
35,0,encoding,0.0233
35,1,network,32.7721
36,0,encoding,0.0172
36,1,network,33.0998
37,0,encoding,0.0162
37,1,network,33.2998
38,0,encoding,0.021
38,1,network,33.1295
39,0,encoding,0.019
39,1,network,32.802
40,0,encoding,0.0123
40,1,network,33.4763
41,0,encoding,0.0188
41,1,network,31.8414
42,0,encoding,0.0122
42,1,network,34.0437
43,0,encoding,0.0203
43,1,network,33.1411
44,0,encoding,0.0205
44,1,network,32.8993
45,0,encoding,0.0177
45,1,network,33.1333
46,0,encoding,0.0181
46,1,network,33.2352
47,0,encoding,0.0167
47,1,network,32.8861
48,0,encoding,0.0206
48,1,network,33.1507
49,0,encoding,0.0122
49,1,network,33.2056
50,0,encoding,0.0164
50,1,network,32.8901
51,0,encoding,0.018
51,1,network,33.1324
52,0,encoding,0.019
52,1,network,33.0222
53,0,encoding,0.092
53,1,network,33.318
54,0,encoding,0.0234
54,1,network,32.7112
55,0,encoding,0.0184
55,1,network,33.0688
56,0,encoding,0.0177
56,1,network,33.2101
57,0,encoding,0.0332
57,1,network,32.9944
58,0,encoding,0.0177
58,1,network,33.128
59,0,encoding,0.0129
59,1,network,32.9685
60,0,encoding,0.0293
60,1,network,33.1839
61,0,encoding,0.022
61,1,network,33.0022
62,0,encoding,0.0957
62,1,network,33.1425
63,0,encoding,0.0226
63,1,network,32.8964
64,0,encoding,0.0235
64,1,network,33.0996
65,0,encoding,0.0233
65,1,network,32.8553
66,0,encoding,0.019
66,1,network,33.1645
67,0,encoding,0.015
67,1,network,32.6761
68,0,encoding,0.0139
68,1,network,33.059
69,0,encoding,0.0148
69,1,network,33.6026
70,0,encoding,0.0157
70,1,network,33.0864
71,0,encoding,0.0149
71,1,network,32.9755
72,0,encoding,0.0169
72,1,network,32.9966
73,0,encoding,0.1606
73,1,network,33.0522
