data_index,message_index,message,time_ms
0,0,encoding,0.0909
0,1,network,35.6528
1,0,encoding,0.1037
1,1,network,33.389
2,0,encoding,0.1263
2,1,network,33.1371
3,0,encoding,0.1798
3,1,network,33.1876
4,0,encoding,0.1807
4,1,network,33.1589
5,0,encoding,0.2665
5,1,network,34.0489
6,0,encoding,0.735
6,1,network,32.5048
7,0,encoding,0.8996
7,1,network,32.3452
8,0,encoding,1.2876
8,1,network,31.7067
9,0,encoding,1.2249
9,1,network,31.9305
10,0,encoding,1.2126
10,1,network,31.9962
11,0,encoding,1.3273
11,1,network,31.5259
12,0,encoding,1.2356
12,1,network,32.0261
13,0,encoding,1.7979
13,1,network,31.1769
14,0,encoding,1.6939
14,1,network,31.4908
15,0,encoding,1.37
15,1,network,31.5659
16,0,encoding,1.3245
16,1,network,32.0686
17,0,encoding,1.8922
17,1,network,30.7235
18,0,encoding,1.1741
18,1,network,32.0675
19,0,encoding,1.321
19,1,network,31.5527
20,0,encoding,1.1893
20,1,network,32.0082
21,0,encoding,1.2406
21,1,network,31.7928
22,0,encoding,1.1996
22,1,network,31.953
23,0,encoding,1.1967
23,1,network,31.7715
24,0,encoding,1.1679
24,1,network,32.3012
25,0,encoding,1.1952
25,1,network,31.6235
26,0,encoding,1.3265
26,1,network,31.8794
27,0,encoding,1.191
27,1,network,31.9304
28,0,encoding,1.2646
28,1,network,31.8187
29,0,encoding,1.2161
29,1,network,31.89
30,0,encoding,1.3465
30,1,network,31.8112
31,0,encoding,1.2987
31,1,network,31.766
32,0,encoding,1.2688
32,1,network,31.6869
33,0,encoding,1.2005
33,1,network,31.9625
34,0,encoding,1.3805
34,1,network,31.6223
35,0,encoding,1.2246
35,1,network,31.4133
36,0,encoding,0.6139
36,1,network,33.1408
37,0,encoding,1.4763
37,1,network,31.7248
38,0,encoding,1.847
38,1,network,31.11
39,0,encoding,1.2759
39,1,network,32.0386
40,0,encoding,1.4242
40,1,network,31.3774
41,0,encoding,1.1815
41,1,network,32.1693
42,0,encoding,1.3842
