data_index,message_index,message,time_ms
0,0,encoding,0.0108
0,1,network,32.9698
1,0,encoding,0.0061
1,1,network,33.2276
2,0,encoding,0.0054
2,1,network,33.3763
3,0,encoding,0.0084
3,1,network,33.1649
4,0,encoding,0.0076
4,1,network,34.0736
5,0,encoding,0.0281
5,1,network,33.4155
6,0,encoding,0.0396
6,1,network,33.5447
7,0,encoding,0.0256
7,1,network,32.8811
8,0,encoding,0.0283
8,1,network,33.1023
9,0,encoding,0.0421
9,1,network,33.5505
10,0,encoding,0.0275
10,1,network,33.0323
11,0,encoding,0.0775
11,1,network,33.6463
12,0,encoding,0.0277
12,1,network,32.6707
13,0,encoding,0.0313
13,1,network,32.9425
14,0,encoding,0.0542
14,1,network,32.8573
15,0,encoding,0.0277
15,1,network,32.9432
16,0,encoding,0.0619
16,1,network,33.1264
17,0,encoding,0.0798
17,1,network,33.7447
18,0,encoding,0.0667
18,1,network,32.5369
19,0,encoding,0.0586
19,1,network,33.0726
20,0,encoding,0.0657
20,1,network,33.4875
21,0,encoding,0.0293
21,1,network,32.955
22,0,encoding,0.0269
22,1,network,32.8531
23,0,encoding,0.0757
23,1,network,33.5267
24,0,encoding,0.0735
24,1,network,33.4309
25,0,encoding,0.0342
25,1,network,32.9061
26,0,encoding,0.0403
26,1,network,32.8433
27,0,encoding,0.0275
27,1,network,32.8451
28,0,encoding,0.0667
28,1,network,33.2992
29,0,encoding,0.0482
29,1,network,32.7111
30,0,encoding,0.0831
30,1,network,32.5299
31,0,encoding,0.0508
31,1,network,33.0282
32,0,encoding,0.0362
32,1,network,32.6421
33,0,encoding,0.111
33,1,network,33.6718
34,0,encoding,0.0362
34,1,network,32.5957
35,0,encoding,0.0815
35,1,network,33.4057
36,0,encoding,0.037
36,1,network,33.3033
37,0,encoding,0.079
37,1,network,33.6936
38,0,encoding,0.0805
38,1,network,32.6043
39,0,encoding,0.1111
39,1,network,33.4843
40,0,encoding,0.0448
40,1,network,32.9303
41,0,encoding,0.076
41,1,network,32.5497
42,0,encoding,0.0952
42,1,network,32.6459
43,0,encoding,0.0978
43,1,network,33.7012
44,0,encoding,0.0965
44,1,network,32.5198
45,0,encoding,0.0922
45,1,network,33.547
46,0,encoding,0.0804
46,1,network,32.5017
47,0,encoding,0.0557
47,1,network,32.871
48,0,encoding,0.0422
48,1,network,32.4368
49,0,encoding,0.0678
49,1,network,33.1508
50,0,encoding,0.0363
50,1,network,33.0772
51,0,encoding,0.0974
51,1,network,33.099
52,0,encoding,0.0523
52,1,network,32.8972
53,0,encoding,0.0668
53,1,network,33.0704
54,0,encoding,0.0883
54,1,network,33.4743
55,0,encoding,0.073
55,1,network,32.9242
56,0,encoding,0.0667
56,1,network,33.1721
57,0,encoding,0.0387
57,1,network,32.5433
58,0,encoding,0.0858
58,1,network,33.6558
59,0,encoding,0.085
59,1,network,32.9324
60,0,encoding,0.0693
60,1,network,32.4925
61,0,encoding,0.036
61,1,network,32.4574
62,0,encoding,0.0622
62,1,network,33.1877
63,0,encoding,0.0833
63,1,network,32.5946
64,0,encoding,0.0363
64,1,network,32.8327
65,0,encoding,0.087
65,1,network,33.5552
66,0,encoding,0.0295
66,1,network,32.996
67,0,encoding,0.0768
67,1,network,32.5217
68,0,encoding,0.0365
68,1,network,33.221
