data_index,message_index,message,time_ms
0,0,encoding,0.3078
0,1,network,33.3556
1,0,encoding,0.3513
1,1,network,32.8389
2,0,encoding,0.4342
2,1,network,32.9534
3,0,encoding,0.666
3,1,network,32.6026
4,0,encoding,0.6459
4,1,network,32.9218
5,0,encoding,0.9398
5,1,network,33.1399
6,0,encoding,2.6795
6,1,network,30.542
7,0,encoding,2.9806
7,1,network,30.3845
8,0,encoding,3.118
8,1,network,29.9438
9,0,encoding,3.3669
9,1,network,29.7483
10,0,encoding,3.4029
10,1,network,29.6413
11,0,encoding,3.1081
11,1,network,29.9993
12,0,encoding,3.1279
12,1,network,29.9798
13,0,encoding,3.1707
13,1,network,29.9019
14,0,encoding,3.0816
14,1,network,29.9075
15,0,encoding,2.9747
15,1,network,30.2039
16,0,encoding,2.8375
16,1,network,30.2336
17,0,encoding,2.8587
17,1,network,30.5054
18,0,encoding,3.642
18,1,network,29.5107
19,0,encoding,3.5049
19,1,network,29.43
20,0,encoding,3.0066
20,1,network,30.2509
21,0,encoding,3.8336
21,1,network,29.5631
22,0,encoding,4.2021
22,1,network,28.5268
23,0,encoding,3.4219
23,1,network,29.7047
24,0,encoding,3.1337
24,1,network,29.8753
25,0,encoding,3.7798
25,1,network,29.4083
26,0,encoding,3.4545
26,1,network,29.356
27,0,encoding,3.5042
27,1,network,29.8301
28,0,encoding,3.5551
28,1,network,29.4723
29,0,encoding,3.2801
29,1,network,29.9231
30,0,encoding,3.6614
30,1,network,29.4048
31,0,encoding,3.6179
31,1,network,29.7456
32,0,encoding,3.6892
32,1,network,29.1975
33,0,encoding,3.6121
33,1,network,29.3215
34,0,encoding,3.3403
34,1,network,30.001
35,0,encoding,3.1609
35,1,network,29.776
36,0,encoding,3.1411
36,1,network,30.0036
37,0,encoding,3.0308
37,1,network,29.95
38,0,encoding,2.8699
38,1,network,30.4419
39,0,encoding,3.3576
39,1,network,29.7942
40,0,encoding,3.3667
40,1,network,29.8029
41,0,encoding,3.4897
41,1,network,29.5596
42,0,encoding,3.3278
42,1,network,29.8445
43,0,encoding,3.7544
43,1,network,29.1392
44,0,encoding,3.6798
44,1,network,29.6605
45,0,encoding,3.527
45,1,network,29.4857
46,0,encoding,3.7433
46,1,network,29.8409
47,0,encoding,3.7278
47,1,network,28.4144
48,0,encoding,3.6059
48,1,network,29.7865
49,0,encoding,3.7614
49,1,network,29.0633
50,0,encoding,3.5588
50,1,network,30.0002
51,0,encoding,3.5304
51,1,network,29.2104
52,0,encoding,3.6612
52,1,network,29.5984
53,0,encoding,3.7768
53,1,network,29.1615
54,0,encoding,3.5014
54,1,network,29.6801
55,0,encoding,3.2471
55,1,network,30.0177
56,0,encoding,3.7915
56,1,network,29.0353
57,0,encoding,2.9455
57,1,network,30.2671
58,0,encoding,2.9402
58,1,network,30.2038
59,0,encoding,3.1099
59,1,network,30.0147
60,0,encoding,3.2095
60,1,network,29.755
61,0,encoding,3.0757
61,1,network,30.3167
62,0,encoding,2.9658
62,1,network,29.7942
63,0,encoding,3.0204
63,1,network,30.4011
64,0,encoding,3.0802
64,1,network,29.8493
65,0,encoding,3.2022
65,1,network,30.1402
66,0,encoding,3.4577
66,1,network,29.4697
67,0,encoding,3.3762
67,1,network,29.8554
68,0,encoding,3.8187
68,1,network,29.1138
69,0,encoding,3.7314
69,1,network,29.5623
70,0,encoding,3.5037
70,1,network,29.3585
71,0,encoding,3.7831
71,1,network,29.3868
72,0,encoding,3.2861
72,1,network,29.7931
73,0,encoding,3.7727
73,1,network,29.4083
74,0,encoding,3.8095
74,1,network,29.2054
75,0,encoding,3.6297
75,1,network,29.5634
76,0,encoding,3.7876
76,1,network,29.173
77,0,encoding,3.8901
77,1,network,29.303
78,0,encoding,3.7402
78,1,network,29.5859
79,0,encoding,3.7314
79,1,network,29.1451
80,0,encoding,3.7375
80,1,network,29.3024
81,0,encoding,4.2426
81,1,network,28.9941
82,0,encoding,3.8027
82,1,network,29.1631
83,0,encoding,3.1189
83,1,network,29.9068
