data_index,message_index,message,time_ms
0,0,encoding,0.006
0,1,network,8.4141
1,0,encoding,0.0052
1,1,network,8.2917
2,0,encoding,0.0064
2,1,network,18.3683
3,0,encoding,0.0063
3,1,network,10.7581
4,0,encoding,0.008
4,1,network,12.5928
5,0,encoding,0.0077
5,1,network,13.5946
6,0,encoding,0.0378
6,1,network,15.4185
7,0,encoding,0.0291
7,1,network,18.9127
8,0,encoding,0.0395
8,1,network,18.4701
9,0,encoding,0.0335
9,1,network,19.0393
10,0,encoding,0.0346
10,1,network,18.6812
11,0,encoding,0.0301
11,1,network,16.5921
12,0,encoding,0.04
12,1,network,18.4766
13,0,encoding,0.0337
13,1,network,19.1115
14,0,encoding,0.0549
14,1,network,19.4869
15,0,encoding,0.0389
15,1,network,18.5754
16,0,encoding,0.0435
16,1,network,20.8616
17,0,encoding,0.034
17,1,network,19.0646
18,0,encoding,0.0227
18,1,network,19.355
19,0,encoding,0.0328
19,1,network,18.2633
20,0,encoding,0.0387
20,1,network,19.9987
21,0,encoding,0.0354
21,1,network,19.2619
22,0,encoding,0.0396
22,1,network,18.5639
23,0,encoding,0.0347
23,1,network,20.1763
24,0,encoding,0.0335
24,1,network,18.858
25,0,encoding,0.039
25,1,network,19.1627
26,0,encoding,0.0391
26,1,network,22.652
27,0,encoding,0.0286
27,1,network,17.9908
28,0,encoding,0.029
28,1,network,17.9294
29,0,encoding,0.0329
29,1,network,18.0932
30,0,encoding,0.03
30,1,network,14.9973
31,0,encoding,0.0338
31,1,network,18.7072
32,0,encoding,0.0327
32,1,network,19.2913
33,0,encoding,0.0383
33,1,network,19.13
34,0,encoding,0.0343
34,1,network,19.3723
35,0,encoding,0.0371
35,1,network,22.1563
36,0,encoding,0.0298
36,1,network,16.1552
37,0,encoding,0.0317
37,1,network,19.4642
38,0,encoding,0.0269
38,1,network,19.8268
39,0,encoding,0.0372
39,1,network,19.5026
40,0,encoding,0.0305
40,1,network,19.1848
41,0,encoding,0.0311
41,1,network,19.8457
42,0,encoding,0.0599
42,1,network,18.8932
43,0,encoding,0.0265
43,1,network,18.732
44,0,encoding,0.0303
44,1,network,18.4044
45,0,encoding,0.0321
45,1,network,18.5377
46,0,encoding,0.0331
46,1,network,18.4568
47,0,encoding,0.0332
47,1,network,20.2651
48,0,encoding,0.0309
48,1,network,22.4228
49,0,encoding,0.0325
49,1,network,20.0648
50,0,encoding,0.0279
50,1,network,19.0919
51,0,encoding,0.0371
51,1,network,20.0087
52,0,encoding,0.0342
52,1,network,19.9852
53,0,encoding,0.0305
53,1,network,20.105
54,0,encoding,0.0288
54,1,network,17.8591
55,0,encoding,0.0331
55,1,network,19.5169
56,0,encoding,0.0313
56,1,network,19.4147
57,0,encoding,0.0284
57,1,network,20.4008
58,0,encoding,0.0309
58,1,network,19.7608
59,0,encoding,0.0273
59,1,network,19.1656
60,0,encoding,0.033
60,1,network,19.7826
61,0,encoding,0.0299
61,1,network,19.489
62,0,encoding,0.0339
62,1,network,19.9812
63,0,encoding,0.0285
63,1,network,17.8455
64,0,encoding,0.0261
64,1,network,17.907
65,0,encoding,0.0464
65,1,network,20.1992
66,0,encoding,0.0265
66,1,network,19.6927
67,0,encoding,0.0306
67,1,network,20.181
68,0,encoding,0.0274
68,1,network,19.1555
69,0,encoding,0.0446
69,1,network,21.9916
70,0,encoding,0.0267
70,1,network,19.8707
71,0,encoding,0.0308
71,1,network,18.3171
72,0,encoding,0.0304
