data_index,message_index,message,time_ms
0,0,encoding,0.0082
0,1,network,83.498
1,0,encoding,0.0276
1,1,network,124.37
2,0,encoding,0.0246
2,1,network,152.3233
3,0,encoding,0.0289
3,1,network,199.0375
4,0,encoding,0.0316
4,1,network,135.2875
5,0,encoding,0.0313
5,1,network,120.3616
6,0,encoding,0.0276
6,1,network,163.2674
7,0,encoding,0.0248
7,1,network,114.0649
8,0,encoding,0.029
8,1,network,142.2362
9,0,encoding,0.0213
9,1,network,125.2721
10,0,encoding,0.0274
10,1,network,168.6407
11,0,encoding,0.0317
11,1,network,123.9164
12,0,encoding,0.0309
12,1,network,105.1145
13,0,encoding,0.0273
13,1,network,123.5469
14,0,encoding,0.0377
14,1,network,141.488
15,0,encoding,0.0269
15,1,network,110.9605
16,0,encoding,0.029
16,1,network,121.6707
17,0,encoding,0.0677
17,1,network,126.0332
18,0,encoding,0.0211
18,1,network,116.302
19,0,encoding,0.0425
19,1,network,132.1792
20,0,encoding,0.0222
20,1,network,109.4439
21,0,encoding,0.0291
21,1,network,117.1466
22,0,encoding,0.0288
22,1,network,172.9297
23,0,encoding,0.0291
23,1,network,114.6179
24,0,encoding,0.0331
24,1,network,101.4532
25,0,encoding,0.0294
25,1,network,178.8117
26,0,encoding,0.0242
26,1,network,128.5817
27,0,encoding,0.0218
27,1,network,116.7157
28,0,encoding,0.0216
28,1,network,113.7411
29,0,encoding,0.0211
29,1,network,131.1177
30,0,encoding,0.0268
30,1,network,118.3765
31,0,encoding,0.0309
31,1,network,155.2351
32,0,encoding,0.0272
32,1,network,129.21
33,0,encoding,0.0315
33,1,network,106.4627
34,0,encoding,0.0325
34,1,network,153.5254
35,0,encoding,0.0296
35,1,network,119.5848
36,0,encoding,0.0294
36,1,network,112.5385
37,0,encoding,0.0965
37,1,network,139.7478
38,0,encoding,0.0829
38,1,network,135.1544
39,0,encoding,0.0861
39,1,network,160.7399
40,0,encoding,0.02
40,1,network,117.3478
41,0,encoding,0.028
41,1,network,130.7753
42,0,encoding,0.0172
42,1,network,158.161
43,0,encoding,0.0394
43,1,network,141.8865
44,0,encoding,0.0278
44,1,network,116.3294
45,0,encoding,0.0307
45,1,network,133.6147
46,0,encoding,0.0303
46,1,network,118.1519
47,0,encoding,0.031
47,1,network,132.4966
48,0,encoding,0.0356
48,1,network,119.1988
49,0,encoding,0.0278
49,1,network,125.3944
50,0,encoding,0.0315
50,1,network,120.5766
51,0,encoding,0.0317
51,1,network,163.8939
52,0,encoding,0.0225
52,1,network,103.6702
53,0,encoding,0.1306
53,1,network,110.0104
54,0,encoding,0.0864
54,1,network,158.1732
55,0,encoding,0.0518
55,1,network,101.9652
56,0,encoding,0.0829
56,1,network,130.3049
57,0,encoding,0.0966
57,1,network,126.543
58,0,encoding,0.1054
58,1,network,123.5751
59,0,encoding,0.084
59,1,network,118.8493
60,0,encoding,0.111
60,1,network,267.6068
61,0,encoding,0.1099
61,1,network,117.7779
62,0,encoding,0.0709
62,1,network,136.2177
63,0,encoding,0.083
63,1,network,130.1411
