data_index,message_index,message,time_ms
0,0,encoding,0.0033
0,1,network,40.7488
1,0,encoding,0.0039
1,1,network,33.2508
2,0,encoding,0.0028
2,1,network,33.3885
3,0,encoding,0.003
3,1,network,33.3852
4,0,encoding,0.0035
4,1,network,33.2961
5,0,encoding,0.0033
5,1,network,34.2355
6,0,encoding,0.0146
6,1,network,33.4329
7,0,encoding,0.1662
7,1,network,32.8993
8,0,encoding,0.1422
8,1,network,33.0585
9,0,encoding,0.0197
9,1,network,33.4792
10,0,encoding,0.028
10,1,network,32.7059
11,0,encoding,0.0166
11,1,network,32.9514
12,0,encoding,0.0228
12,1,network,33.2266
13,0,encoding,0.0165
13,1,network,33.2086
14,0,encoding,0.0207
14,1,network,33.0756
15,0,encoding,0.0142
15,1,network,32.9284
16,0,encoding,0.0176
16,1,network,32.9694
17,0,encoding,0.0356
17,1,network,33.7632
18,0,encoding,0.0105
18,1,network,32.5361
19,0,encoding,0.0466
19,1,network,33.1132
20,0,encoding,0.0173
20,1,network,33.1789
21,0,encoding,0.0169
21,1,network,32.8949
22,0,encoding,0.0142
22,1,network,33.5665
23,0,encoding,0.0228
23,1,network,32.662
24,0,encoding,0.0152
24,1,network,32.7032
25,0,encoding,0.0179
25,1,network,33.4342
26,0,encoding,0.0233
26,1,network,33.055
27,0,encoding,0.0262
27,1,network,32.917
28,0,encoding,0.0169
28,1,network,33.0565
29,0,encoding,0.0225
29,1,network,33.0923
30,0,encoding,0.0173
30,1,network,32.713
31,0,encoding,0.0207
31,1,network,33.0716
32,0,encoding,0.0092
32,1,network,33.3987
33,0,encoding,0.0208
33,1,network,32.8941
34,0,encoding,0.0189
34,1,network,33.0986
35,0,encoding,0.0186
35,1,network,32.7173
36,0,encoding,0.0162
36,1,network,33.5962
37,0,encoding,0.2424
37,1,network,32.3713
38,0,encoding,0.0202
38,1,network,33.9161
39,0,encoding,0.023
39,1,network,32.473
40,0,encoding,0.0131
40,1,network,33.0165
41,0,encoding,0.0334
41,1,network,32.791
42,0,encoding,0.0208
42,1,network,32.5234
43,0,encoding,0.017
43,1,network,33.7138
44,0,encoding,0.0208
44,1,network,32.9922
45,0,encoding,0.0158
45,1,network,33.1302
46,0,encoding,0.023
46,1,network,32.2361
47,0,encoding,0.0257
47,1,network,34.4042
48,0,encoding,0.025
48,1,network,32.6069
49,0,encoding,0.0336
49,1,network,32.3195
50,0,encoding,0.0108
50,1,network,33.4422
51,0,encoding,0.0212
51,1,network,32.6564
52,0,encoding,0.0171
52,1,network,33.6674
53,0,encoding,0.0192
53,1,network,32.4997
54,0,encoding,0.0187
54,1,network,33.0383
55,0,encoding,0.0827
55,1,network,33.2972
56,0,encoding,0.0189
56,1,network,32.9413
57,0,encoding,0.0262
57,1,network,33.1392
58,0,encoding,0.0423
58,1,network,32.7196
59,0,encoding,0.0096
59,1,network,33.7
60,0,encoding,0.018
60,1,network,32.3626
61,0,encoding,0.019
61,1,network,33.209
62,0,encoding,0.032
62,1,network,32.961
63,0,encoding,0.0206
63,1,network,33.3774
64,0,encoding,0.0087
64,1,network,32.9502
65,0,encoding,0.0883
65,1,network,32.6231
66,0,encoding,0.0195
66,1,network,33.5053
67,0,encoding,0.0696
67,1,network,32.6186
68,0,encoding,0.014
68,1,network,33.425
69,0,encoding,0.0108
69,1,network,32.7352
70,0,encoding,0.0439
70,1,network,33.2263
71,0,encoding,0.0191
71,1,network,33.3886
72,0,encoding,0.0237
72,1,network,33.1719
73,0,encoding,0.0264
73,1,network,32.9948
74,0,encoding,0.0301
74,1,network,32.8575
75,0,encoding,0.0237
75,1,network,33.3681
76,0,encoding,0.0169
76,1,network,32.6108
77,0,encoding,0.0166
77,1,network,33.246
78,0,encoding,0.0216
78,1,network,33.2894
79,0,encoding,0.0285
79,1,network,33.015
80,0,encoding,0.0145
80,1,network,32.8921
81,0,encoding,0.0222
81,1,network,32.572
82,0,encoding,0.013
82,1,network,33.3817
83,0,encoding,0.0181
83,1,network,33.2501
84,0,encoding,0.0219
84,1,network,32.8282
85,0,encoding,0.017
85,1,network,32.9976
86,0,encoding,0.0172
86,1,network,33.5881
87,0,encoding,0.02
87,1,network,32.1021
88,0,encoding,0.0159
88,1,network,33.9217
89,0,encoding,0.0192
89,1,network,33.0272
90,0,encoding,0.0206
90,1,network,32.5238
91,0,encoding,0.0388
91,1,network,33.3942
92,0,encoding,0.0472
92,1,network,32.4918
93,0,encoding,0.0155
93,1,network,33.1897
94,0,encoding,0.0182
94,1,network,33.9367
95,0,encoding,0.0237
95,1,network,32.9232
96,0,encoding,0.0166
96,1,network,32.7395
97,0,encoding,0.0223
97,1,network,32.5531
98,0,encoding,0.0177
98,1,network,33.5722
99,0,encoding,0.0196
99,1,network,32.7559
100,0,encoding,0.0213
100,1,network,33.0208
101,0,encoding,0.0096
101,1,network,33.2
102,0,encoding,0.0253
102,1,network,32.8791
103,0,encoding,0.0114
103,1,network,32.9226
104,0,encoding,0.038
104,1,network,33.2669
105,0,encoding,0.0185
105,1,network,32.918
106,0,encoding,0.019
106,1,network,32.289
107,0,encoding,0.0151
107,1,network,33.9356
108,0,encoding,0.018
108,1,network,32.4493
109,0,encoding,0.0163
109,1,network,33.158
110,0,encoding,0.0157
110,1,network,33.393
111,0,encoding,0.0159
111,1,network,32.7698
112,0,encoding,0.018
112,1,network,33.3374
113,0,encoding,0.151
113,1,network,32.4472
114,0,encoding,0.0104
114,1,network,33.6921
115,0,encoding,0.0203
115,1,network,32.5363
116,0,encoding,0.0196
116,1,network,33.1678
117,0,encoding,0.016
117,1,network,32.6707
118,0,encoding,0.0366
118,1,network,33.0341
119,0,encoding,0.0261
119,1,network,32.7894
120,0,encoding,0.015
120,1,network,32.6396
121,0,encoding,0.0174
121,1,network,33.5817
122,0,encoding,0.0207
122,1,network,32.6778
123,0,encoding,0.0181
123,1,network,33.5895
124,0,encoding,0.2492
124,1,network,32.6838
125,0,encoding,0.02
125,1,network,32.9073
126,0,encoding,0.0452
126,1,network,32.9204
127,0,encoding,0.0174
127,1,network,33.071
128,0,encoding,0.0394
128,1,network,32.6799
129,0,encoding,0.0393
129,1,network,33.0293
130,0,encoding,0.0169
130,1,network,32.7417
131,0,encoding,0.0163
131,1,network,33.3801
132,0,encoding,0.0199
132,1,network,33.41
133,0,encoding,0.0162
133,1,network,32.8691
134,0,encoding,0.1136
134,1,network,34.1044
135,0,encoding,0.0226
135,1,network,31.9562
136,0,encoding,0.0181
136,1,network,32.6014
137,0,encoding,0.0165
137,1,network,33.5314
138,0,encoding,0.0199
138,1,network,32.4759
139,0,encoding,0.0151
139,1,network,33.4948
140,0,encoding,0.0236
140,1,network,32.9762
141,0,encoding,0.0968
141,1,network,33.4034
142,0,encoding,0.014
142,1,network,32.5265
143,0,encoding,0.0205
143,1,network,32.878
144,0,encoding,0.0128
144,1,network,33.2213
145,0,encoding,0.0244
145,1,network,32.686
146,0,encoding,0.0169
146,1,network,33.5675
147,0,encoding,0.0235
147,1,network,33.1799
148,0,encoding,0.0202
148,1,network,32.8971
149,0,encoding,0.0229
149,1,network,32.4067
150,0,encoding,0.0132
150,1,network,32.7142
151,0,encoding,0.0171
151,1,network,33.1088
152,0,encoding,0.0203
152,1,network,32.6474
153,0,encoding,0.0159
153,1,network,33.4067
154,0,encoding,0.0199
154,1,network,32.6622
155,0,encoding,0.0166
155,1,network,33.3751
156,0,encoding,0.0242
156,1,network,32.8592
157,0,encoding,0.0216
157,1,network,32.4137
158,0,encoding,0.0132
158,1,network,33.3988
159,0,encoding,0.0186
159,1,network,32.7754
160,0,encoding,0.0172
160,1,network,33.2839
161,0,encoding,0.0179
161,1,network,32.7544
162,0,encoding,0.0166
162,1,network,33.3849
163,0,encoding,0.0185
163,1,network,32.7691
164,0,encoding,0.0161
164,1,network,33.4094
165,0,encoding,0.0125
165,1,network,33.0142
166,0,encoding,0.0136
166,1,network,32.7515
167,0,encoding,0.0552
167,1,network,33.3952
168,0,encoding,0.018
168,1,network,32.8068
169,0,encoding,0.0101
169,1,network,33.3507
170,0,encoding,0.0222
170,1,network,33.1174
171,0,encoding,0.0174
171,1,network,32.5947
172,0,encoding,0.0177
172,1,network,33.2317
173,0,encoding,0.0202
173,1,network,33.071
174,0,encoding,0.0488
174,1,network,32.724
175,0,encoding,0.0679
175,1,network,32.7257
176,0,encoding,0.0688
176,1,network,33.3465
177,0,encoding,0.0204
177,1,network,32.5999
178,0,encoding,0.0165
178,1,network,33.4063
179,0,encoding,0.0207
179,1,network,32.5006
180,0,encoding,0.0413
180,1,network,33.1893
181,0,encoding,0.0195
181,1,network,32.5933
182,0,encoding,0.0143
182,1,network,32.731
183,0,encoding,0.0185
183,1,network,33.4533
184,0,encoding,0.0199
184,1,network,32.5766
185,0,encoding,0.0158
185,1,network,33.4252
186,0,encoding,0.018
186,1,network,32.7243
187,0,encoding,0.0352
187,1,network,33.3527
188,0,encoding,0.0196
188,1,network,32.9638
189,0,encoding,0.0459
189,1,network,32.9828
190,0,encoding,0.0185
190,1,network,32.7331
191,0,encoding,0.0148
191,1,network,33.2137
192,0,encoding,0.0198
192,1,network,32.5375
193,0,encoding,0.0164
193,1,network,33.0241
194,0,encoding,0.0154
194,1,network,33.9676
195,0,encoding,0.0166
195,1,network,32.149
196,0,encoding,0.0686
196,1,network,33.8402
197,0,encoding,0.02
197,1,network,32.5737
198,0,encoding,0.0182
198,1,network,32.6439
199,0,encoding,0.0182
199,1,network,33.4393
200,0,encoding,0.0245
200,1,network,32.591
201,0,encoding,0.017
201,1,network,33.4379
202,0,encoding,0.0937
202,1,network,33.0297
203,0,encoding,0.0135
203,1,network,32.808
204,0,encoding,0.0183
204,1,network,33.1066
205,0,encoding,0.0419
205,1,network,32.6579
206,0,encoding,0.0137
206,1,network,33.4175
207,0,encoding,0.038
207,1,network,32.8405
208,0,encoding,0.019
208,1,network,33.2294
209,0,encoding,0.0317
209,1,network,32.5746
210,0,encoding,0.038
210,1,network,33.8338
211,0,encoding,0.0178
211,1,network,32.8492
212,0,encoding,0.0217
212,1,network,33.1154
213,0,encoding,0.0953
213,1,network,33.2068
214,0,encoding,0.0216
214,1,network,32.4217
215,0,encoding,0.0203
215,1,network,33.3061
216,0,encoding,0.0173
216,1,network,33.2843
217,0,encoding,0.0225
217,1,network,32.5692
218,0,encoding,0.0214
218,1,network,32.8584
219,0,encoding,0.0172
219,1,network,32.9376
220,0,encoding,0.0166
220,1,network,33.5553
221,0,encoding,0.0213
221,1,network,32.9292
222,0,encoding,0.0335
222,1,network,32.7825
223,0,encoding,0.0228
223,1,network,33.2548
224,0,encoding,0.0333
224,1,network,33.0429
225,0,encoding,0.0186
225,1,network,32.5411
226,0,encoding,0.0178
226,1,network,33.5061
227,0,encoding,0.0104
227,1,network,32.4897
228,0,encoding,0.0152
228,1,network,33.363
229,0,encoding,0.0183
229,1,network,33.2375
230,0,encoding,0.0193
230,1,network,32.6204
231,0,encoding,0.0386
231,1,network,33.3713
232,0,encoding,0.0807
232,1,network,32.4573
233,0,encoding,0.0173
233,1,network,33.7314
234,0,encoding,0.0155
234,1,network,32.8222
235,0,encoding,0.0316
235,1,network,33.0497
236,0,encoding,0.0185
236,1,network,33.0893
237,0,encoding,0.0198
237,1,network,32.9991
238,0,encoding,0.0161
238,1,network,33.3314
239,0,encoding,0.0322
239,1,network,33.4475
240,0,encoding,0.0284
240,1,network,32.4261
241,0,encoding,0.0653
241,1,network,32.6846
242,0,encoding,0.016
242,1,network,33.5521
243,0,encoding,0.0197
243,1,network,32.6301
244,0,encoding,0.0233
244,1,network,33.5776
245,0,encoding,0.0396
245,1,network,33.8148
246,0,encoding,0.0368
246,1,network,31.9887
247,0,encoding,0.022
247,1,network,32.2852
248,0,encoding,0.0139
248,1,network,32.5007
249,0,encoding,0.0126
249,1,network,33.8062
250,0,encoding,0.0125
250,1,network,32.5602
251,0,encoding,0.0223
251,1,network,33.1002
252,0,encoding,0.0275
252,1,network,33.1971
253,0,encoding,0.0183
253,1,network,33.5625
254,0,encoding,0.0174
254,1,network,32.5395
255,0,encoding,0.0184
255,1,network,32.497
256,0,encoding,0.0075
256,1,network,33.4741
257,0,encoding,0.0565
257,1,network,32.6053
258,0,encoding,0.0169
258,1,network,33.4338
259,0,encoding,0.0658
259,1,network,32.9426
260,0,encoding,0.0475
260,1,network,33.4491
261,0,encoding,0.0436
261,1,network,32.5507
262,0,encoding,0.0151
262,1,network,33.3399
263,0,encoding,0.0199
263,1,network,32.5403
264,0,encoding,0.021
264,1,network,32.3073
265,0,encoding,0.0172
265,1,network,33.8677
266,0,encoding,0.0219
266,1,network,32.8246
267,0,encoding,0.0223
267,1,network,32.941
268,0,encoding,0.0234
268,1,network,32.5622
269,0,encoding,0.0189
269,1,network,32.8121
270,0,encoding,0.0574
270,1,network,33.3009
271,0,encoding,0.0847
271,1,network,32.5764
272,0,encoding,0.0176
272,1,network,33.5176
273,0,encoding,0.0128
273,1,network,32.5751
274,0,encoding,0.0167
274,1,network,33.3638
275,0,encoding,0.0584
275,1,network,33.0849
276,0,encoding,0.0668
276,1,network,32.5162
277,0,encoding,0.0123
277,1,network,33.5497
278,0,encoding,0.0296
278,1,network,32.521
279,0,encoding,0.0164
279,1,network,33.3412
280,0,encoding,0.023
280,1,network,32.7083
281,0,encoding,0.0184
281,1,network,33.4435
282,0,encoding,0.0281
282,1,network,32.9073
283,0,encoding,0.0207
283,1,network,33.3727
284,0,encoding,0.021
284,1,network,32.6993
285,0,encoding,0.1448
285,1,network,32.5436
286,0,encoding,0.0152
286,1,network,33.1972
287,0,encoding,0.0367
287,1,network,33.1449
288,0,encoding,0.0172
288,1,network,33.2314
289,0,encoding,0.0198
289,1,network,32.3962
290,0,encoding,0.0168
290,1,network,33.5148
291,0,encoding,0.0179
291,1,network,32.9033
292,0,encoding,0.0186
292,1,network,32.7678
293,0,encoding,0.0545
293,1,network,33.2027
294,0,encoding,0.0138
294,1,network,33.4327
295,0,encoding,0.0091
295,1,network,32.9046
296,0,encoding,0.0428
296,1,network,32.576
297,0,encoding,0.0302
297,1,network,33.5352
298,0,encoding,0.0166
298,1,network,32.9837
299,0,encoding,0.0176
299,1,network,33.866
300,0,encoding,0.0214
300,1,network,30.7285
301,0,encoding,0.0036
301,1,network,34.5909
302,0,encoding,0.0189
302,1,network,33.4699
303,0,encoding,0.0442
303,1,network,32.5574
304,0,encoding,0.016
304,1,network,33.5298
305,0,encoding,0.1562
305,1,network,32.3443
306,0,encoding,0.0229
306,1,network,33.5869
307,0,encoding,0.0749
307,1,network,32.6552
308,0,encoding,0.0194
308,1,network,32.5752
309,0,encoding,0.0188
309,1,network,33.099
310,0,encoding,0.0211
310,1,network,32.6474
311,0,encoding,0.0208
311,1,network,33.3564
312,0,encoding,0.0135
312,1,network,32.5877
313,0,encoding,0.0125
313,1,network,33.6232
314,0,encoding,0.0183
314,1,network,32.7676
315,0,encoding,0.061
315,1,network,33.3094
316,0,encoding,0.028
316,1,network,32.8082
317,0,encoding,0.0215
317,1,network,32.6842
318,0,encoding,0.0169
318,1,network,33.8894
319,0,encoding,0.0246
319,1,network,32.0999
320,0,encoding,0.0176
320,1,network,33.1249
321,0,encoding,0.0205
321,1,network,33.0734
322,0,encoding,0.0154
322,1,network,33.1969
323,0,encoding,0.017
323,1,network,32.8072
324,0,encoding,0.0382
324,1,network,33.1808
325,0,encoding,0.0165
325,1,network,32.8206
326,0,encoding,0.0675
326,1,network,33.7539
327,0,encoding,0.0282
327,1,network,32.552
328,0,encoding,0.0153
328,1,network,33.077
329,0,encoding,0.0194
329,1,network,33.8721
330,0,encoding,0.0195
330,1,network,32.4674
331,0,encoding,0.0189
331,1,network,33.1099
332,0,encoding,0.0183
332,1,network,33.2059
333,0,encoding,0.067
333,1,network,33.3361
334,0,encoding,0.0166
334,1,network,32.6241
335,0,encoding,0.0135
335,1,network,32.2809
336,0,encoding,0.0277
336,1,network,32.9809
337,0,encoding,0.0121
337,1,network,33.5284
338,0,encoding,0.0195
338,1,network,33.0884
339,0,encoding,0.0261
339,1,network,32.5574
340,0,encoding,0.0218
340,1,network,33.4511
341,0,encoding,0.0183
341,1,network,32.9231
342,0,encoding,0.0166
342,1,network,32.6898
343,0,encoding,0.0171
343,1,network,33.8727
344,0,encoding,0.0247
344,1,network,32.7112
345,0,encoding,0.0202
345,1,network,32.978
346,0,encoding,0.0229
346,1,network,32.8471
347,0,encoding,0.0191
347,1,network,32.7213
348,0,encoding,0.0199
348,1,network,33.5106
349,0,encoding,0.0213
349,1,network,32.668
350,0,encoding,0.0181
350,1,network,33.318
351,0,encoding,0.0239
351,1,network,32.5018
352,0,encoding,0.0175
352,1,network,33.1988
353,0,encoding,0.0169
353,1,network,33.3317
354,0,encoding,0.0225
354,1,network,32.9164
355,0,encoding,0.019
355,1,network,33.3457
356,0,encoding,0.0195
356,1,network,33.281
357,0,encoding,0.0177
357,1,network,32.8362
358,0,encoding,0.015
358,1,network,32.655
359,0,encoding,0.0214
359,1,network,33.44
360,0,encoding,0.0245
360,1,network,32.4824
361,0,encoding,0.016
361,1,network,33.267
362,0,encoding,0.2356
362,1,network,32.7998
363,0,encoding,0.0138
363,1,network,33.0344
364,0,encoding,0.0172
364,1,network,33.3105
365,0,encoding,0.0192
365,1,network,33.0698
366,0,encoding,0.1386
366,1,network,32.8658
367,0,encoding,0.0756
367,1,network,32.6336
368,0,encoding,0.0258
368,1,network,33.5732
369,0,encoding,0.0223
369,1,network,32.6877
370,0,encoding,0.0135
370,1,network,33.5984
371,0,encoding,0.022
371,1,network,32.7201
372,0,encoding,0.0202
372,1,network,33.1195
373,0,encoding,0.0292
373,1,network,32.9286
374,0,encoding,0.0214
374,1,network,33.5307
375,0,encoding,0.0188
375,1,network,32.662
376,0,encoding,0.0179
376,1,network,32.6475
377,0,encoding,0.018
377,1,network,33.2236
378,0,encoding,0.0297
378,1,network,32.9583
379,0,encoding,0.0967
379,1,network,32.4485
380,0,encoding,0.0188
380,1,network,33.4934
381,0,encoding,0.0169
381,1,network,32.8295
382,0,encoding,0.0164
382,1,network,33.3011
383,0,encoding,0.0196
383,1,network,33.0809
384,0,encoding,0.016
384,1,network,33.0447
385,0,encoding,0.0184
385,1,network,32.271
386,0,encoding,0.0157
386,1,network,33.4465
387,0,encoding,0.0142
387,1,network,32.6798
388,0,encoding,0.0324
388,1,network,32.8548
389,0,encoding,0.0255
389,1,network,33.2509
390,0,encoding,0.0861
390,1,network,32.5503
391,0,encoding,0.0092
391,1,network,33.557
392,0,encoding,0.02
392,1,network,32.5832
393,0,encoding,0.0167
393,1,network,33.6951
394,0,encoding,0.0177
394,1,network,32.8364
395,0,encoding,0.0205
395,1,network,33.1409
396,0,encoding,0.023
396,1,network,32.8567
397,0,encoding,0.0266
397,1,network,32.5431
398,0,encoding,0.0195
398,1,network,33.3232
399,0,encoding,0.0657
399,1,network,32.6658
400,0,encoding,0.0159
400,1,network,33.39
401,0,encoding,0.0184
401,1,network,32.3272
402,0,encoding,0.0205
402,1,network,33.1273
403,0,encoding,0.0148
403,1,network,33.1418
404,0,encoding,0.021
