data_index,message_index,message,time_ms
0,0,encoding,0.0059
0,1,network,9.6606
1,0,encoding,0.0048
1,1,network,8.9489
2,0,encoding,0.0046
2,1,network,9.7361
3,0,encoding,0.0073
3,1,network,53.2014
4,0,encoding,0.0107
4,1,network,11.4915
5,0,encoding,0.0292
5,1,network,15.0643
6,0,encoding,0.0268
6,1,network,18.4207
7,0,encoding,0.0303
7,1,network,18.7579
8,0,encoding,0.0356
8,1,network,19.5773
9,0,encoding,0.0263
9,1,network,18.1619
10,0,encoding,0.0343
10,1,network,62.3005
11,0,encoding,0.0449
11,1,network,22.2672
12,0,encoding,0.0443
12,1,network,20.6182
13,0,encoding,0.0261
13,1,network,19.3868
14,0,encoding,0.0304
14,1,network,19.1517
15,0,encoding,0.0444
15,1,network,62.2496
16,0,encoding,0.0381
16,1,network,22.423
17,0,encoding,0.0368
17,1,network,16.5483
18,0,encoding,0.0475
18,1,network,60.803
19,0,encoding,0.0612
19,1,network,21.6013
20,0,encoding,0.0418
20,1,network,19.4349
21,0,encoding,0.0457
21,1,network,20.3594
22,0,encoding,0.0414
22,1,network,64.3983
23,0,encoding,0.039
23,1,network,20.5016
24,0,encoding,0.0463
24,1,network,19.8206
25,0,encoding,0.0451
25,1,network,19.4284
26,0,encoding,0.0382
26,1,network,18.3625
27,0,encoding,0.0463
27,1,network,19.6429
28,0,encoding,0.0424
28,1,network,17.2847
29,0,encoding,0.04
29,1,network,20.8136
30,0,encoding,0.0373
30,1,network,17.6045
31,0,encoding,0.0398
31,1,network,18.843
32,0,encoding,0.0322
32,1,network,20.2263
33,0,encoding,0.0276
33,1,network,18.3462
34,0,encoding,0.0416
34,1,network,18.4058
35,0,encoding,0.047
35,1,network,17.976
36,0,encoding,0.0388
36,1,network,18.1986
37,0,encoding,0.0365
37,1,network,17.8544
38,0,encoding,0.0305
38,1,network,18.9794
39,0,encoding,0.0483
39,1,network,17.6475
40,0,encoding,0.0316
40,1,network,20.735
41,0,encoding,0.042
41,1,network,18.9808
42,0,encoding,0.0412
42,1,network,17.625
43,0,encoding,0.0415
43,1,network,21.0566
44,0,encoding,0.0305
44,1,network,18.4533
45,0,encoding,0.0409
45,1,network,19.7379
46,0,encoding,0.0456
46,1,network,17.7945
47,0,encoding,0.0384
47,1,network,19.8026
48,0,encoding,0.0354
48,1,network,18.7667
49,0,encoding,0.0613
49,1,network,19.8853
50,0,encoding,0.0508
