data_index,message_index,message,time_ms
0,0,encoding,0.0067
0,1,network,2.7483
1,0,encoding,0.0088
1,1,network,1.9779
2,0,encoding,0.0156
2,1,network,1.8562
3,0,encoding,0.0137
3,1,network,2.509
4,0,encoding,0.0135
4,1,network,2.3005
5,0,encoding,0.0186
5,1,network,3.2988
6,0,encoding,0.0708
6,1,network,50.7566
7,0,encoding,0.092
7,1,network,51.4691
8,0,encoding,0.0766
8,1,network,52.9328
9,0,encoding,0.1155
9,1,network,13.253
10,0,encoding,0.086
10,1,network,57.6896
11,0,encoding,0.1337
11,1,network,57.971
12,0,encoding,0.0858
12,1,network,55.6611
13,0,encoding,0.1021
13,1,network,57.2615
14,0,encoding,0.0911
14,1,network,53.3946
15,0,encoding,0.0845
15,1,network,55.7989
16,0,encoding,0.1135
16,1,network,9.9129
17,0,encoding,0.0899
17,1,network,13.9376
18,0,encoding,0.0923
18,1,network,54.4143
19,0,encoding,0.1026
19,1,network,55.5371
20,0,encoding,0.0885
20,1,network,56.5253
21,0,encoding,0.0696
21,1,network,57.7116
22,0,encoding,0.103
22,1,network,54.9981
23,0,encoding,0.0909
23,1,network,56.6198
24,0,encoding,0.0884
24,1,network,54.1582
25,0,encoding,0.1018
25,1,network,50.946
26,0,encoding,0.0826
26,1,network,57.5155
27,0,encoding,0.082
27,1,network,12.0226
28,0,encoding,0.0746
28,1,network,52.24
29,0,encoding,2.3565
29,1,network,55.796
30,0,encoding,0.0298
30,1,network,55.7367
31,0,encoding,0.0335
31,1,network,56.6323
32,0,encoding,0.0297
32,1,network,53.8495
33,0,encoding,0.0373
33,1,network,54.9215
34,0,encoding,0.03
34,1,network,56.3356
35,0,encoding,0.0344
35,1,network,53.5385
36,0,encoding,0.0306
36,1,network,55.0065
37,0,encoding,0.0272
37,1,network,12.6194
38,0,encoding,0.0401
38,1,network,14.2111
39,0,encoding,0.0462
39,1,network,10.2523
40,0,encoding,0.0266
40,1,network,55.9335
41,0,encoding,0.03
41,1,network,53.6681
42,0,encoding,0.0351
42,1,network,55.2814
43,0,encoding,0.0326
43,1,network,52.792
44,0,encoding,0.0477
44,1,network,57.1144
45,0,encoding,0.0326
45,1,network,50.3743
46,0,encoding,0.0276
46,1,network,7.5534
47,0,encoding,0.0371
47,1,network,9.0937
48,0,encoding,0.0304
48,1,network,11.92
49,0,encoding,0.0367
49,1,network,56.5897
50,0,encoding,0.037
50,1,network,53.1736
51,0,encoding,0.0481
51,1,network,54.4658
52,0,encoding,0.0268
52,1,network,55.5729
53,0,encoding,0.0322
53,1,network,53.0585
54,0,encoding,0.0462
54,1,network,54.6297
55,0,encoding,0.0276
55,1,network,7.4407
56,0,encoding,0.0489
56,1,network,54.4198
57,0,encoding,0.0539
57,1,network,56.1812
58,0,encoding,0.0366
58,1,network,53.4088
59,0,encoding,0.0327
59,1,network,7.1553
60,0,encoding,0.0371
60,1,network,9.6667
61,0,encoding,0.0331
61,1,network,11.9957
62,0,encoding,0.0318
62,1,network,11.9596
63,0,encoding,0.0273
63,1,network,11.4954
64,0,encoding,0.0281
64,1,network,12.4845
65,0,encoding,0.028
65,1,network,54.6021
66,0,encoding,0.0403
66,1,network,59.2378
67,0,encoding,0.029
67,1,network,49.0515
68,0,encoding,0.053
68,1,network,54.0273
69,0,encoding,0.0354
69,1,network,55.666
70,0,encoding,0.0252
70,1,network,48.7796
71,0,encoding,0.0492
71,1,network,11.2942
72,0,encoding,0.0261
72,1,network,56.8062
73,0,encoding,0.0359
73,1,network,54.5858
74,0,encoding,0.0307
74,1,network,55.2425
75,0,encoding,0.0293
75,1,network,52.6431
76,0,encoding,0.0303
76,1,network,54.1118
77,0,encoding,0.0307
77,1,network,51.705
78,0,encoding,0.0449
78,1,network,56.5124
79,0,encoding,0.0427
79,1,network,54.0125
80,0,encoding,0.0431
80,1,network,54.7178
81,0,encoding,0.0642
81,1,network,56.1046
82,0,encoding,0.0394
82,1,network,53.8325
83,0,encoding,0.0332
83,1,network,60.0352
84,0,encoding,0.0347
84,1,network,11.9665
85,0,encoding,0.0442
85,1,network,55.2662
86,0,encoding,0.0328
86,1,network,56.0431
87,0,encoding,0.0281
87,1,network,53.8698
88,0,encoding,0.0603
88,1,network,13.0186
89,0,encoding,0.0578
89,1,network,12.0057
90,0,encoding,0.042
90,1,network,56.3316
91,0,encoding,0.0405
91,1,network,54.1852
92,0,encoding,0.0395
92,1,network,55.4478
93,0,encoding,0.0427
93,1,network,56.2153
94,0,encoding,0.051
94,1,network,57.77
95,0,encoding,0.0395
95,1,network,54.7902
96,0,encoding,0.0396
96,1,network,56.3724
97,0,encoding,0.046
97,1,network,54.3087
98,0,encoding,0.031
98,1,network,55.3946
99,0,encoding,0.0447
99,1,network,13.3562
100,0,encoding,0.0323
100,1,network,12.2425
101,0,encoding,0.0451
101,1,network,11.0346
102,0,encoding,0.0415
102,1,network,11.1498
103,0,encoding,0.038
103,1,network,15.163
104,0,encoding,0.0314
104,1,network,54.0773
105,0,encoding,0.0319
105,1,network,51.3361
106,0,encoding,0.0426
106,1,network,56.4731
107,0,encoding,0.0285
107,1,network,14.1088
108,0,encoding,0.0344
108,1,network,11.8889
109,0,encoding,0.0355
109,1,network,54.6515
110,0,encoding,0.0342
110,1,network,56.122
111,0,encoding,0.0463
111,1,network,67.1388
112,0,encoding,0.0375
112,1,network,57.5354
113,0,encoding,0.0395
113,1,network,54.6079
114,0,encoding,0.0434
114,1,network,55.5971
115,0,encoding,0.0313
115,1,network,53.5381
116,0,encoding,0.0237
116,1,network,54.9558
117,0,encoding,0.0414
117,1,network,10.1666
118,0,encoding,0.0419
118,1,network,53.6079
119,0,encoding,0.0341
119,1,network,56.2763
120,0,encoding,0.0412
120,1,network,56.888
121,0,encoding,0.0307
121,1,network,54.986
122,0,encoding,0.0367
122,1,network,56.1358
123,0,encoding,0.0238
123,1,network,57.9652
124,0,encoding,0.0333
124,1,network,14.1491
125,0,encoding,0.0376
125,1,network,11.6991
126,0,encoding,0.0423
126,1,network,55.8331
127,0,encoding,0.04
127,1,network,67.1503
128,0,encoding,0.0333
128,1,network,56.9445
129,0,encoding,0.0378
129,1,network,54.1932
130,0,encoding,0.0313
130,1,network,54.7901
131,0,encoding,0.0462
131,1,network,52.3468
132,0,encoding,0.0371
132,1,network,11.5501
133,0,encoding,0.0366
133,1,network,61.5306
134,0,encoding,0.0367
134,1,network,58.6996
135,0,encoding,0.039
135,1,network,55.1056
136,0,encoding,0.0824
136,1,network,14.0612
137,0,encoding,0.0414
137,1,network,14.1076
138,0,encoding,0.046
138,1,network,54.8093
139,0,encoding,0.0446
139,1,network,50.9409
140,0,encoding,0.0321
140,1,network,57.1262
141,0,encoding,0.0409
141,1,network,14.4316
142,0,encoding,0.0583
142,1,network,10.6936
143,0,encoding,0.046
143,1,network,55.8112
144,0,encoding,0.0461
144,1,network,67.8783
145,0,encoding,0.0357
145,1,network,56.3966
146,0,encoding,0.0463
146,1,network,57.7223
147,0,encoding,0.0414
147,1,network,55.117
148,0,encoding,0.045
148,1,network,55.7628
149,0,encoding,0.0422
149,1,network,53.8962
150,0,encoding,0.0383
150,1,network,54.9881
151,0,encoding,0.0367
151,1,network,52.4044
152,0,encoding,0.0291
152,1,network,11.5605
153,0,encoding,0.0333
153,1,network,56.0546
154,0,encoding,0.0371
154,1,network,53.9721
155,0,encoding,0.0304
155,1,network,55.1429
156,0,encoding,0.0365
156,1,network,11.4752
157,0,encoding,0.0457
157,1,network,13.7825
158,0,encoding,0.0404
158,1,network,11.1056
159,0,encoding,0.0417
159,1,network,12.766
160,0,encoding,0.0412
160,1,network,51.1933
161,0,encoding,0.0368
161,1,network,65.0269
162,0,encoding,0.0389
162,1,network,53.5902
163,0,encoding,0.0414
163,1,network,12.6502
164,0,encoding,0.0339
164,1,network,11.8299
165,0,encoding,0.0261
165,1,network,11.62
166,0,encoding,0.0669
166,1,network,62.1642
167,0,encoding,0.0349
167,1,network,52.4627
168,0,encoding,0.0354
168,1,network,52.935
169,0,encoding,0.0248
169,1,network,13.4395
170,0,encoding,0.0254
170,1,network,57.5352
171,0,encoding,0.035
171,1,network,54.8133
172,0,encoding,0.0351
172,1,network,51.9732
173,0,encoding,0.0339
173,1,network,53.1748
174,0,encoding,0.037
174,1,network,54.4645
175,0,encoding,0.0321
175,1,network,51.5614
176,0,encoding,0.0271
176,1,network,12.0715
177,0,encoding,0.0304
177,1,network,56.4386
178,0,encoding,0.0342
178,1,network,58.0336
179,0,encoding,0.0305
179,1,network,54.3369
180,0,encoding,0.0308
180,1,network,11.1574
181,0,encoding,0.0366
181,1,network,12.1991
182,0,encoding,0.0305
182,1,network,11.441
183,0,encoding,0.0301
183,1,network,55.2667
184,0,encoding,0.0467
184,1,network,61.0937
185,0,encoding,0.0401
185,1,network,10.7971
186,0,encoding,0.0364
186,1,network,57.0034
187,0,encoding,0.0382
187,1,network,58.3629
188,0,encoding,0.0523
188,1,network,64.7077
189,0,encoding,0.0401
189,1,network,53.1639
190,0,encoding,0.0292
190,1,network,54.2974
191,0,encoding,0.0319
191,1,network,56.022
192,0,encoding,0.0415
192,1,network,57.2664
