data_index,message_index,message,time_ms
0,0,encoding,0.0696
0,1,network,42.0391
1,0,encoding,0.0053
1,1,network,32.6929
2,0,encoding,0.0078
2,1,network,33.4137
3,0,encoding,0.0118
3,1,network,33.3299
4,0,encoding,0.0141
4,1,network,33.3507
5,0,encoding,0.0173
5,1,network,34.3632
6,0,encoding,0.0781
6,1,network,32.9839
7,0,encoding,0.0719
7,1,network,33.5146
8,0,encoding,0.0945
8,1,network,32.8203
9,0,encoding,0.08
9,1,network,33.1437
10,0,encoding,0.0746
10,1,network,32.9185
11,0,encoding,0.098
11,1,network,33.1287
12,0,encoding,0.0725
12,1,network,33.1525
13,0,encoding,0.0845
13,1,network,32.8323
14,0,encoding,0.0816
14,1,network,33.4629
15,0,encoding,0.0791
15,1,network,32.9443
16,0,encoding,0.0793
16,1,network,33.1848
17,0,encoding,0.0558
17,1,network,33.0269
18,0,encoding,0.0788
18,1,network,33.0607
19,0,encoding,0.0417
19,1,network,33.2001
20,0,encoding,0.1082
20,1,network,32.9621
21,0,encoding,0.0742
21,1,network,33.0859
22,0,encoding,0.0808
22,1,network,32.9264
23,0,encoding,0.0716
23,1,network,33.2631
24,0,encoding,0.0765
24,1,network,33.2083
25,0,encoding,0.0757
25,1,network,32.9482
26,0,encoding,0.0835
26,1,network,33.4467
27,0,encoding,0.079
27,1,network,31.5399
28,0,encoding,0.0053
28,1,network,35.2577
29,0,encoding,0.0325
29,1,network,32.2986
30,0,encoding,0.0235
30,1,network,33.466
31,0,encoding,0.0277
31,1,network,32.9087
32,0,encoding,0.0363
32,1,network,33.1817
33,0,encoding,0.0301
33,1,network,33.0073
34,0,encoding,0.027
34,1,network,33.2869
35,0,encoding,0.0385
35,1,network,32.994
36,0,encoding,0.0291
36,1,network,33.1246
37,0,encoding,0.0283
37,1,network,33.2323
38,0,encoding,0.0253
38,1,network,32.9553
39,0,encoding,0.0263
39,1,network,33.2434
40,0,encoding,0.0373
40,1,network,33.2585
41,0,encoding,0.0274
41,1,network,33.1097
42,0,encoding,0.0359
42,1,network,33.2155
43,0,encoding,0.0296
43,1,network,33.0186
44,0,encoding,0.0212
44,1,network,33.5381
45,0,encoding,0.0294
45,1,network,32.8288
46,0,encoding,0.0378
46,1,network,33.1518
47,0,encoding,0.031
47,1,network,33.0469
48,0,encoding,0.0315
48,1,network,33.3876
49,0,encoding,0.0287
49,1,network,33.1691
50,0,encoding,0.0377
50,1,network,33.3207
51,0,encoding,0.026
51,1,network,32.6778
52,0,encoding,0.0276
52,1,network,33.4184
53,0,encoding,0.0322
53,1,network,33.0434
54,0,encoding,0.0295
54,1,network,32.7294
55,0,encoding,0.028
55,1,network,33.43
56,0,encoding,0.0324
56,1,network,33.0663
57,0,encoding,0.0183
57,1,network,33.0935
58,0,encoding,0.0209
58,1,network,33.0049
59,0,encoding,0.0295
59,1,network,33.1669
60,0,encoding,0.0279
60,1,network,33.1704
61,0,encoding,0.0275
61,1,network,32.9058
62,0,encoding,0.0289
62,1,network,33.5031
63,0,encoding,0.0303
63,1,network,32.9013
64,0,encoding,0.0327
64,1,network,33.2159
65,0,encoding,0.0367
65,1,network,33.1537
66,0,encoding,0.0399
66,1,network,33.0367
67,0,encoding,0.0255
67,1,network,33.1835
68,0,encoding,0.0405
68,1,network,33.0232
69,0,encoding,0.0223
69,1,network,33.2267
70,0,encoding,0.0296
70,1,network,33.1004
71,0,encoding,0.0283
71,1,network,33.0977
72,0,encoding,0.0247
72,1,network,33.2803
73,0,encoding,0.0252
73,1,network,33.0818
74,0,encoding,0.0215
74,1,network,34.2664
75,0,encoding,0.0292
75,1,network,30.825
76,0,encoding,0.0047
76,1,network,33.5984
77,0,encoding,0.0111
77,1,network,34.0831
78,0,encoding,0.0278
78,1,network,33.4802
79,0,encoding,0.0278
79,1,network,33.2674
80,0,encoding,0.0255
80,1,network,32.9094
81,0,encoding,0.0337
81,1,network,32.8888
82,0,encoding,0.0295
82,1,network,33.1328
83,0,encoding,0.0193
83,1,network,33.3557
84,0,encoding,0.0313
84,1,network,33.0023
85,0,encoding,0.0228
85,1,network,33.1043
86,0,encoding,0.0194
86,1,network,33.0104
87,0,encoding,0.0259
87,1,network,33.2817
88,0,encoding,0.0274
88,1,network,33.2992
89,0,encoding,0.0305
89,1,network,33.0348
90,0,encoding,0.0255
90,1,network,33.3239
91,0,encoding,0.026
91,1,network,33.0547
92,0,encoding,0.0293
92,1,network,33.2772
93,0,encoding,0.0299
93,1,network,32.9662
94,0,encoding,0.0303
94,1,network,33.1243
95,0,encoding,0.0249
95,1,network,33.1333
96,0,encoding,0.0279
96,1,network,33.1003
97,0,encoding,0.0283
97,1,network,33.3496
98,0,encoding,0.0303
98,1,network,31.5913
99,0,encoding,0.0065
99,1,network,34.9169
100,0,encoding,0.0237
100,1,network,32.7796
101,0,encoding,0.0241
101,1,network,33.4266
102,0,encoding,0.0272
102,1,network,33.0063
103,0,encoding,0.0288
103,1,network,33.3741
104,0,encoding,0.0466
104,1,network,33.3242
105,0,encoding,0.0236
105,1,network,32.7432
106,0,encoding,0.0338
106,1,network,33.008
107,0,encoding,0.0255
107,1,network,33.0356
108,0,encoding,0.0279
108,1,network,33.3223
109,0,encoding,0.0247
109,1,network,32.7197
110,0,encoding,0.0251
110,1,network,33.4774
111,0,encoding,0.0217
111,1,network,33.0062
112,0,encoding,0.0376
112,1,network,33.1394
113,0,encoding,0.0306
113,1,network,33.4527
114,0,encoding,0.0278
114,1,network,32.9657
115,0,encoding,0.03
115,1,network,33.2307
116,0,encoding,0.0243
116,1,network,32.9039
117,0,encoding,0.0245
117,1,network,33.3357
118,0,encoding,0.0329
118,1,network,33.0055
119,0,encoding,0.0459
119,1,network,33.2201
120,0,encoding,0.0184
120,1,network,33.2289
121,0,encoding,0.0315
121,1,network,32.7805
122,0,encoding,0.0227
122,1,network,33.6934
123,0,encoding,0.1464
123,1,network,32.6704
124,0,encoding,0.027
124,1,network,33.5066
125,0,encoding,0.0336
125,1,network,32.6831
126,0,encoding,0.0262
126,1,network,33.9491
127,0,encoding,0.0667
127,1,network,32.3126
128,0,encoding,0.0172
128,1,network,33.5753
129,0,encoding,0.0214
129,1,network,32.6563
130,0,encoding,0.0311
130,1,network,33.0251
131,0,encoding,0.0296
131,1,network,33.3375
132,0,encoding,0.0357
132,1,network,32.9277
133,0,encoding,0.025
133,1,network,33.3255
134,0,encoding,0.0295
134,1,network,33.1335
135,0,encoding,0.0318
135,1,network,33.2175
136,0,encoding,0.0252
136,1,network,33.1562
137,0,encoding,0.0316
137,1,network,32.9873
138,0,encoding,0.0261
138,1,network,33.3621
139,0,encoding,0.0363
139,1,network,32.8242
140,0,encoding,0.032
140,1,network,33.1945
141,0,encoding,0.0269
141,1,network,32.8421
142,0,encoding,0.0313
142,1,network,33.2256
143,0,encoding,0.0252
143,1,network,33.1578
144,0,encoding,0.0231
144,1,network,33.0935
145,0,encoding,0.0243
145,1,network,33.2902
146,0,encoding,0.0287
146,1,network,31.6513
147,0,encoding,0.0095
147,1,network,34.9107
148,0,encoding,0.0497
148,1,network,32.6399
149,0,encoding,0.0231
149,1,network,33.3819
150,0,encoding,0.0298
150,1,network,32.8811
151,0,encoding,0.0314
151,1,network,33.2737
152,0,encoding,0.0277
152,1,network,33.0903
153,0,encoding,0.0263
153,1,network,33.0063
154,0,encoding,0.028
154,1,network,32.9133
155,0,encoding,0.0496
155,1,network,33.093
156,0,encoding,0.0268
156,1,network,33.2236
157,0,encoding,0.0311
157,1,network,32.9023
158,0,encoding,0.0287
158,1,network,33.3016
159,0,encoding,0.0234
159,1,network,33.1096
160,0,encoding,0.03
160,1,network,33.1301
161,0,encoding,0.0259
161,1,network,33.1995
162,0,encoding,0.03
162,1,network,32.8282
163,0,encoding,0.0282
163,1,network,33.2734
164,0,encoding,0.0356
164,1,network,33.1531
165,0,encoding,0.0289
165,1,network,33.0923
166,0,encoding,0.0335
166,1,network,32.9374
167,0,encoding,0.0289
167,1,network,33.3131
168,0,encoding,0.0283
168,1,network,33.2876
169,0,encoding,0.0301
169,1,network,31.5906
170,0,encoding,0.0068
170,1,network,35.9649
171,0,encoding,0.0436
171,1,network,31.7599
172,0,encoding,0.0392
172,1,network,33.2937
173,0,encoding,0.028
173,1,network,32.9656
174,0,encoding,0.0288
174,1,network,33.3536
175,0,encoding,0.031
175,1,network,32.8355
176,0,encoding,0.0231
176,1,network,33.2344
177,0,encoding,0.0347
177,1,network,32.9692
178,0,encoding,0.0289
178,1,network,33.1422
179,0,encoding,0.0221
179,1,network,33.0455
180,0,encoding,0.0286
180,1,network,33.165
181,0,encoding,0.0307
181,1,network,33.1296
182,0,encoding,0.0286
182,1,network,33.012
183,0,encoding,0.026
183,1,network,33.2706
184,0,encoding,0.0263
184,1,network,33.2861
185,0,encoding,0.0299
185,1,network,33.0459
186,0,encoding,0.0288
186,1,network,33.2727
187,0,encoding,0.0338
187,1,network,32.8788
188,0,encoding,0.029
188,1,network,33.224
189,0,encoding,0.0255
189,1,network,33.0494
190,0,encoding,0.0315
190,1,network,33.2052
191,0,encoding,0.0301
191,1,network,33.5661
192,0,encoding,0.0349
192,1,network,32.6194
193,0,encoding,0.0279
