data_index,message_index,message,time_ms
0,0,encoding,0.1323
0,1,network,39.4456
1,0,encoding,0.1042
1,1,network,33.2106
2,0,encoding,0.1276
2,1,network,33.2954
3,0,encoding,0.1832
3,1,network,33.0346
4,0,encoding,0.1805
4,1,network,33.2805
5,0,encoding,0.2636
5,1,network,34.033
6,0,encoding,1.2019
6,1,network,32.076
7,0,encoding,1.249
7,1,network,31.8581
8,0,encoding,1.2226
8,1,network,31.6376
9,0,encoding,1.2114
9,1,network,32.3152
10,0,encoding,1.2473
10,1,network,31.4482
11,0,encoding,1.228
11,1,network,31.757
12,0,encoding,1.2281
12,1,network,32.0965
13,0,encoding,1.4491
13,1,network,31.294
14,0,encoding,1.2275
14,1,network,31.9201
15,0,encoding,1.395
15,1,network,31.4951
16,0,encoding,1.1867
16,1,network,32.0884
17,0,encoding,1.231
17,1,network,31.7033
18,0,encoding,1.2413
18,1,network,31.7371
19,0,encoding,1.268
19,1,network,31.7917
20,0,encoding,1.2776
20,1,network,32.0302
21,0,encoding,1.237
21,1,network,31.6561
22,0,encoding,1.5561
22,1,network,31.8847
23,0,encoding,2.007
23,1,network,31.098
24,0,encoding,1.869
24,1,network,30.4299
25,0,encoding,1.3117
25,1,network,32.203
26,0,encoding,2.0657
26,1,network,30.4047
27,0,encoding,1.1919
27,1,network,31.8826
28,0,encoding,1.1837
28,1,network,31.8862
29,0,encoding,1.3591
29,1,network,31.4235
30,0,encoding,1.2859
30,1,network,31.9797
31,0,encoding,1.4673
31,1,network,31.6298
32,0,encoding,1.1804
32,1,network,31.653
33,0,encoding,1.2682
33,1,network,31.7847
34,0,encoding,1.2445
34,1,network,31.7189
35,0,encoding,1.2469
35,1,network,31.9767
36,0,encoding,1.5875
36,1,network,31.5681
37,0,encoding,1.3711
37,1,network,31.5962
38,0,encoding,1.3666
38,1,network,31.5632
39,0,encoding,1.2522
39,1,network,31.9563
40,0,encoding,1.4232
40,1,network,31.6838
41,0,encoding,1.3623
41,1,network,31.5793
42,0,encoding,1.2232
42,1,network,31.8128
43,0,encoding,1.2799
43,1,network,31.7901
44,0,encoding,1.2238
44,1,network,31.8705
45,0,encoding,1.359
45,1,network,31.7168
46,0,encoding,1.2266
46,1,network,31.9622
47,0,encoding,1.3187
47,1,network,31.4708
48,0,encoding,1.2845
48,1,network,31.9303
49,0,encoding,1.3619
49,1,network,31.5164
50,0,encoding,1.1744
50,1,network,31.9859
51,0,encoding,1.2336
51,1,network,31.7906
52,0,encoding,1.6878
52,1,network,31.4099
53,0,encoding,1.2296
53,1,network,31.8372
54,0,encoding,1.451
54,1,network,31.4748
55,0,encoding,1.2675
55,1,network,31.8298
56,0,encoding,1.8264
56,1,network,31.0812
57,0,encoding,1.3458
57,1,network,31.6827
58,0,encoding,1.2324
58,1,network,31.7011
59,0,encoding,1.2975
59,1,network,31.9618
60,0,encoding,1.2304
60,1,network,31.9959
61,0,encoding,1.5132
61,1,network,31.23
62,0,encoding,1.2914
62,1,network,32.2949
63,0,encoding,2.2093
63,1,network,30.7428
64,0,encoding,1.9665
64,1,network,30.9566
65,0,encoding,2.0434
65,1,network,30.6392
66,0,encoding,1.9407
66,1,network,31.0372
67,0,encoding,2.1749
67,1,network,30.3374
68,0,encoding,2.221
68,1,network,30.8484
69,0,encoding,1.745
69,1,network,31.5489
70,0,encoding,2.3137
70,1,network,30.1296
71,0,encoding,2.0833
71,1,network,31.1957
72,0,encoding,1.7401
72,1,network,31.1294
73,0,encoding,2.1915
73,1,network,30.3598
74,0,encoding,1.3676
74,1,network,32.0244
75,0,encoding,1.9745
75,1,network,30.6225
76,0,encoding,2.1679
76,1,network,30.9443
77,0,encoding,1.37
77,1,network,31.3884
78,0,encoding,1.2221
78,1,network,31.9374
79,0,encoding,1.4207
79,1,network,31.9486
80,0,encoding,1.9926
80,1,network,30.7881
81,0,encoding,1.1748
81,1,network,32.1381
82,0,encoding,2.0659
82,1,network,30.4825
83,0,encoding,1.1702
83,1,network,32.2036
84,0,encoding,1.3762
84,1,network,31.5976
85,0,encoding,1.9712
85,1,network,31.4713
86,0,encoding,1.5836
86,1,network,30.7986
87,0,encoding,1.8421
87,1,network,31.0899
88,0,encoding,1.5244
88,1,network,30.4665
89,0,encoding,1.8518
89,1,network,31.0205
90,0,encoding,2.0123
90,1,network,31.0019
91,0,encoding,2.2302
91,1,network,30.811
92,0,encoding,1.8944
92,1,network,31.5119
93,0,encoding,2.311
93,1,network,29.9418
94,0,encoding,1.915
94,1,network,31.3338
95,0,encoding,1.3165
95,1,network,31.7277
96,0,encoding,2.0481
