data_index,message_index,message,time_ms
0,0,encoding,0.3832
0,1,network,33.5503
1,0,encoding,0.4273
1,1,network,32.9657
2,0,encoding,0.5351
2,1,network,32.8317
3,0,encoding,0.8035
3,1,network,32.5602
4,0,encoding,0.7682
4,1,network,32.5379
5,0,encoding,1.1168
5,1,network,32.386
6,0,encoding,1.79
6,1,network,32.3008
7,0,encoding,4.8856
7,1,network,28.334
8,0,encoding,4.6536
8,1,network,28.5888
9,0,encoding,4.585
9,1,network,28.4579
10,0,encoding,4.6057
10,1,network,28.5605
11,0,encoding,4.3768
11,1,network,28.9365
12,0,encoding,4.5121
12,1,network,28.4927
13,0,encoding,4.3577
13,1,network,28.9739
14,0,encoding,4.5326
14,1,network,28.6168
15,0,encoding,4.6491
15,1,network,28.5784
16,0,encoding,4.5342
16,1,network,28.3523
17,0,encoding,4.7872
17,1,network,28.6244
18,0,encoding,4.8693
18,1,network,28.2459
19,0,encoding,4.7715
19,1,network,28.244
20,0,encoding,4.2603
20,1,network,29.1491
21,0,encoding,4.722
21,1,network,28.3859
22,0,encoding,4.7017
22,1,network,28.6345
23,0,encoding,4.4609
23,1,network,28.4955
24,0,encoding,4.684
24,1,network,28.9301
25,0,encoding,4.5245
25,1,network,28.2192
26,0,encoding,4.3937
26,1,network,28.6226
27,0,encoding,4.312
27,1,network,28.8524
28,0,encoding,4.7559
28,1,network,28.4006
29,0,encoding,4.4091
29,1,network,28.8183
30,0,encoding,4.7882
30,1,network,28.4383
31,0,encoding,4.4122
31,1,network,28.8294
32,0,encoding,4.2764
32,1,network,28.7337
33,0,encoding,4.9656
33,1,network,28.2118
34,0,encoding,4.3752
34,1,network,28.7005
35,0,encoding,4.0061
35,1,network,29.1941
36,0,encoding,4.3582
36,1,network,28.8315
37,0,encoding,5.0218
37,1,network,28.2143
38,0,encoding,4.2586
38,1,network,28.9126
39,0,encoding,4.8945
39,1,network,28.1699
40,0,encoding,4.7188
40,1,network,28.5795
41,0,encoding,4.4583
41,1,network,28.7092
42,0,encoding,5.1429
42,1,network,27.8395
43,0,encoding,4.5398
43,1,network,28.6682
44,0,encoding,4.266
44,1,network,28.8568
45,0,encoding,4.2412
45,1,network,29.0533
46,0,encoding,4.7839
46,1,network,28.2325
47,0,encoding,4.4489
47,1,network,29.0433
48,0,encoding,5.1207
48,1,network,27.5726
49,0,encoding,4.8215
49,1,network,28.3245
50,0,encoding,4.2705
50,1,network,29.0909
51,0,encoding,4.5716
51,1,network,28.643
52,0,encoding,4.2193
52,1,network,28.8807
53,0,encoding,4.5517
53,1,network,28.8913
54,0,encoding,4.8047
54,1,network,28.3476
55,0,encoding,4.8532
55,1,network,28.1183
56,0,encoding,4.7668
56,1,network,28.4322
57,0,encoding,4.6002
57,1,network,28.5157
58,0,encoding,4.1847
58,1,network,29.174
59,0,encoding,4.869
59,1,network,28.2945
60,0,encoding,4.6968
60,1,network,28.5089
61,0,encoding,4.1365
61,1,network,28.905
62,0,encoding,4.5108
62,1,network,28.6076
63,0,encoding,4.4633
63,1,network,29.005
64,0,encoding,5.0226
64,1,network,27.8
65,0,encoding,4.8386
65,1,network,28.5064
66,0,encoding,4.5206
66,1,network,28.5136
67,0,encoding,4.8356
67,1,network,28.3172
68,0,encoding,4.682
68,1,network,28.6105
69,0,encoding,3.8913
69,1,network,29.0516
70,0,encoding,4.6485
70,1,network,28.8436
71,0,encoding,4.2264
71,1,network,28.6647
72,0,encoding,4.3463
72,1,network,29.0535
73,0,encoding,4.1439
73,1,network,28.7011
74,0,encoding,4.3932
74,1,network,28.9004
75,0,encoding,4.7495
75,1,network,28.4968
76,0,encoding,4.959
76,1,network,28.1305
77,0,encoding,4.6627
77,1,network,28.5551
78,0,encoding,4.2634
78,1,network,28.9999
79,0,encoding,5.3137
79,1,network,27.6132
80,0,encoding,4.2802
80,1,network,29.0506
81,0,encoding,4.6796
81,1,network,28.4127
82,0,encoding,4.4912
82,1,network,28.8923
83,0,encoding,5.1313
83,1,network,27.9411
84,0,encoding,4.4587
84,1,network,28.9201
85,0,encoding,4.1671
85,1,network,28.5496
86,0,encoding,3.9011
86,1,network,29.5454
87,0,encoding,4.7633
87,1,network,28.3467
88,0,encoding,4.8633
88,1,network,28.2157
89,0,encoding,4.3355
89,1,network,28.8123
90,0,encoding,4.3976
90,1,network,28.8467
91,0,encoding,4.6863
91,1,network,28.383
92,0,encoding,3.8868
92,1,network,29.2949
93,0,encoding,4.3061
93,1,network,29.0782
94,0,encoding,4.9114
94,1,network,28.046
95,0,encoding,4.2139
95,1,network,29.0108
96,0,encoding,4.4958
96,1,network,28.5643
97,0,encoding,4.8187
97,1,network,28.2967
98,0,encoding,5.214
98,1,network,27.8529
99,0,encoding,4.7378
99,1,network,28.7008
100,0,encoding,4.7666
100,1,network,28.246
101,0,encoding,4.3312
101,1,network,28.8707
102,0,encoding,4.3097
102,1,network,28.9428
103,0,encoding,4.8243
103,1,network,28.2546
104,0,encoding,4.6134
104,1,network,28.6236
105,0,encoding,5.015
105,1,network,28.0304
106,0,encoding,4.1318
106,1,network,29.1596
107,0,encoding,4.8478
107,1,network,28.3961
108,0,encoding,4.5049
108,1,network,28.501
109,0,encoding,4.6656
109,1,network,28.6676
110,0,encoding,4.9155
110,1,network,28.1602
111,0,encoding,4.4067
111,1,network,28.7462
112,0,encoding,4.8569
112,1,network,28.2739
113,0,encoding,5.1664
113,1,network,28.0323
114,0,encoding,4.8754
114,1,network,28.5146
115,0,encoding,4.3958
115,1,network,28.3316
116,0,encoding,4.2698
116,1,network,28.9878
117,0,encoding,4.6363
117,1,network,28.5367
118,0,encoding,4.4858
118,1,network,28.8347
119,0,encoding,4.7882
119,1,network,28.3107
120,0,encoding,4.8601
120,1,network,28.3786
121,0,encoding,4.9193
121,1,network,28.0407
122,0,encoding,4.4297
122,1,network,28.781
123,0,encoding,4.8272
123,1,network,28.1694
124,0,encoding,3.9861
124,1,network,29.3482
125,0,encoding,4.1612
125,1,network,28.9935
126,0,encoding,4.9161
126,1,network,28.4346
127,0,encoding,4.7466
127,1,network,28.3217
128,0,encoding,4.6344
128,1,network,28.6351
129,0,encoding,4.445
129,1,network,28.611
130,0,encoding,5.4276
130,1,network,27.6525
131,0,encoding,4.1733
131,1,network,29.1313
132,0,encoding,4.7723
132,1,network,28.4628
133,0,encoding,4.5045
133,1,network,28.6117
134,0,encoding,4.8492
134,1,network,28.5389
135,0,encoding,4.4832
135,1,network,28.476
136,0,encoding,5.378
136,1,network,27.8369
137,0,encoding,4.73
137,1,network,28.3303
138,0,encoding,3.2776
138,1,network,29.9341
139,0,encoding,3.9271
139,1,network,29.6653
140,0,encoding,4.2344
140,1,network,28.5175
141,0,encoding,4.4958
141,1,network,28.8055
142,0,encoding,4.2849
142,1,network,28.5193
143,0,encoding,4.7187
143,1,network,28.7855
144,0,encoding,4.4146
144,1,network,28.5247
145,0,encoding,4.3274
145,1,network,28.8492
146,0,encoding,4.5382
146,1,network,28.562
147,0,encoding,4.4398
147,1,network,28.7317
148,0,encoding,4.5526
148,1,network,28.5088
149,0,encoding,4.1479
149,1,network,29.3021
150,0,encoding,4.2664
150,1,network,28.7764
151,0,encoding,4.888
151,1,network,28.3873
152,0,encoding,4.4658
152,1,network,28.5829
153,0,encoding,4.8005
153,1,network,28.5766
154,0,encoding,4.8053
154,1,network,28.1358
155,0,encoding,5.2698
155,1,network,28.0679
156,0,encoding,4.3759
156,1,network,28.7994
157,0,encoding,5.1926
157,1,network,27.8172
158,0,encoding,4.3193
158,1,network,29.0266
159,0,encoding,4.5781
159,1,network,28.6848
160,0,encoding,4.6144
160,1,network,28.2056
161,0,encoding,4.3434
161,1,network,29.1289
162,0,encoding,4.5535
162,1,network,28.3018
163,0,encoding,4.4442
163,1,network,28.9877
164,0,encoding,4.622
164,1,network,28.5785
165,0,encoding,4.509
165,1,network,28.5092
166,0,encoding,4.3755
166,1,network,28.8885
167,0,encoding,4.8335
167,1,network,28.1054
168,0,encoding,4.599
168,1,network,28.9723
169,0,encoding,4.7529
169,1,network,27.8112
170,0,encoding,4.4715
170,1,network,28.7739
171,0,encoding,4.4624
171,1,network,28.5843
172,0,encoding,4.0246
172,1,network,29.4155
173,0,encoding,3.3771
173,1,network,29.5608
174,0,encoding,4.5067
174,1,network,29.1581
175,0,encoding,4.5471
175,1,network,28.137
176,0,encoding,4.0687
176,1,network,29.3288
177,0,encoding,4.4995
177,1,network,28.5647
178,0,encoding,4.4764
178,1,network,28.6841
179,0,encoding,4.4422
