data_index,message_index,message,time_ms
0,0,encoding,0.563
0,1,network,103.9794
1,0,encoding,2.7741
1,1,network,134.1217
2,0,encoding,2.8325
2,1,network,177.4803
3,0,encoding,2.775
3,1,network,129.4117
4,0,encoding,2.8662
4,1,network,141.1848
5,0,encoding,2.7902
5,1,network,189.2837
6,0,encoding,2.8226
6,1,network,156.8141
7,0,encoding,2.7785
7,1,network,134.0215
8,0,encoding,2.8078
8,1,network,168.5094
9,0,encoding,2.7278
9,1,network,129.7486
10,0,encoding,2.8096
10,1,network,163.1725
11,0,encoding,2.6988
11,1,network,181.0959
12,0,encoding,2.763
12,1,network,114.8916
13,0,encoding,2.6804
13,1,network,120.7486
14,0,encoding,2.6513
14,1,network,118.7564
15,0,encoding,2.8987
15,1,network,104.6786
16,0,encoding,2.6123
16,1,network,171.2989
17,0,encoding,2.8039
17,1,network,134.0494
18,0,encoding,2.6561
18,1,network,124.4713
19,0,encoding,2.6865
19,1,network,104.8409
20,0,encoding,2.6982
20,1,network,148.7921
21,0,encoding,2.7806
21,1,network,125.6175
22,0,encoding,2.6008
22,1,network,164.0469
23,0,encoding,2.7293
23,1,network,132.2499
24,0,encoding,5.9267
24,1,network,131.2294
25,0,encoding,2.6878
25,1,network,130.3173
26,0,encoding,2.6846
26,1,network,124.105
27,0,encoding,2.7797
27,1,network,144.193
28,0,encoding,2.6045
28,1,network,147.3365
29,0,encoding,2.6751
29,1,network,131.2206
30,0,encoding,2.0013
30,1,network,138.6215
31,0,encoding,2.8006
31,1,network,134.6786
32,0,encoding,2.6983
32,1,network,140.6364
33,0,encoding,2.7036
33,1,network,104.5538
34,0,encoding,2.8458
34,1,network,150.9082
35,0,encoding,2.6994
35,1,network,116.6069
36,0,encoding,2.7592
36,1,network,113.872
37,0,encoding,2.8057
37,1,network,180.4648
38,0,encoding,2.6305
38,1,network,141.2729
39,0,encoding,2.5912
39,1,network,124.3377
40,0,encoding,2.7305
40,1,network,135.3501
41,0,encoding,1.8083
41,1,network,134.2342
42,0,encoding,2.674
42,1,network,179.6926
43,0,encoding,2.6675
43,1,network,151.858
44,0,encoding,2.7785
44,1,network,114.6745
45,0,encoding,2.5846
45,1,network,131.6165
46,0,encoding,2.6937
46,1,network,118.5907
47,0,encoding,2.9163
47,1,network,141.853
48,0,encoding,2.6322
48,1,network,114.4893
49,0,encoding,2.7037
49,1,network,140.7089
50,0,encoding,2.5949
50,1,network,125.8911
51,0,encoding,5.6656
51,1,network,111.7016
52,0,encoding,2.66
52,1,network,160.6262
53,0,encoding,1.8537
53,1,network,115.1431
54,0,encoding,2.8364
54,1,network,128.4457
55,0,encoding,2.7
55,1,network,100.3889
56,0,encoding,2.8376
56,1,network,117.0215
57,0,encoding,2.7671
57,1,network,128.3736
58,0,encoding,2.6153
58,1,network,110.478
59,0,encoding,2.7361
59,1,network,116.5384
60,0,encoding,2.8172
60,1,network,116.5421
61,0,encoding,2.6816
61,1,network,180.3936
62,0,encoding,2.8198
62,1,network,122.324
63,0,encoding,2.6617
63,1,network,147.3421
64,0,encoding,2.7222
64,1,network,145.4362
65,0,encoding,5.549
65,1,network,155.5261
66,0,encoding,2.7978
66,1,network,149.2239
67,0,encoding,2.6857
67,1,network,116.035
68,0,encoding,2.6732
68,1,network,113.4427
69,0,encoding,2.6663
69,1,network,161.3209
70,0,encoding,2.0711
70,1,network,104.624
71,0,encoding,2.6785
71,1,network,129.2108
72,0,encoding,2.741
72,1,network,117.2403
73,0,encoding,2.8033
73,1,network,132.25
74,0,encoding,2.754
74,1,network,128.3328
75,0,encoding,2.7323
75,1,network,176.2307
76,0,encoding,1.8539
76,1,network,138.2517
77,0,encoding,2.8266
77,1,network,129.9569
78,0,encoding,2.8611
78,1,network,133.8394
79,0,encoding,2.697
79,1,network,98.7877
80,0,encoding,2.6637
80,1,network,155.7073
81,0,encoding,2.6448
81,1,network,159.834
82,0,encoding,2.6958
