data_index,message_index,message,time_ms
0,0,encoding,0.3068
0,1,network,40.6831
1,0,encoding,0.3628
1,1,network,32.9823
2,0,encoding,0.4477
2,1,network,32.8415
3,0,encoding,0.6297
3,1,network,32.6759
4,0,encoding,0.6267
4,1,network,32.7864
5,0,encoding,0.9076
5,1,network,33.5786
6,0,encoding,2.7029
6,1,network,30.3779
7,0,encoding,3.1229
7,1,network,30.1256
8,0,encoding,3.3325
8,1,network,29.6017
9,0,encoding,3.5822
9,1,network,30.2025
10,0,encoding,4.0105
10,1,network,28.4737
11,0,encoding,3.799
11,1,network,29.2536
12,0,encoding,3.9105
12,1,network,29.1519
13,0,encoding,3.7472
13,1,network,29.3861
14,0,encoding,3.7015
14,1,network,29.3551
15,0,encoding,3.6643
15,1,network,29.5874
16,0,encoding,3.7166
16,1,network,29.3055
17,0,encoding,3.8659
17,1,network,29.1662
18,0,encoding,3.8562
18,1,network,29.3358
19,0,encoding,4.0211
19,1,network,29.0693
20,0,encoding,3.877
20,1,network,62.6181
21,0,encoding,3.8239
21,1,network,29.1969
22,0,encoding,3.9962
22,1,network,29.0753
23,0,encoding,4.0098
23,1,network,29.0221
24,0,encoding,3.7972
24,1,network,29.6433
25,0,encoding,3.8036
25,1,network,29.0722
26,0,encoding,3.9082
26,1,network,29.1106
27,0,encoding,4.0794
27,1,network,29.1451
28,0,encoding,4.1131
28,1,network,28.6143
29,0,encoding,3.6764
29,1,network,29.63
30,0,encoding,4.6944
30,1,network,28.2448
31,0,encoding,3.8808
31,1,network,30.0081
32,0,encoding,3.1428
32,1,network,29.1927
33,0,encoding,3.9022
33,1,network,29.1403
34,0,encoding,3.8887
34,1,network,29.2078
35,0,encoding,3.762
35,1,network,29.6169
36,0,encoding,3.9668
36,1,network,28.9262
37,0,encoding,3.8491
37,1,network,29.1904
38,0,encoding,3.8829
38,1,network,29.1725
39,0,encoding,4.1375
39,1,network,29.0464
40,0,encoding,3.8659
40,1,network,29.3084
41,0,encoding,4.1584
41,1,network,28.861
42,0,encoding,3.8047
