data_index,message_index,message,time_ms
0,0,encoding,0.0051
0,1,network,13.0361
1,0,encoding,0.0054
1,1,network,9.825
2,0,encoding,0.006
2,1,network,14.7451
3,0,encoding,0.0063
3,1,network,10.8467
4,0,encoding,0.0069
4,1,network,12.243
5,0,encoding,0.0082
5,1,network,14.0586
6,0,encoding,0.0327
6,1,network,24.7008
7,0,encoding,0.0246
7,1,network,18.5023
8,0,encoding,0.0314
8,1,network,24.0176
9,0,encoding,0.0337
9,1,network,19.6621
10,0,encoding,0.0282
10,1,network,17.5064
11,0,encoding,0.0291
11,1,network,19.8277
12,0,encoding,0.041
12,1,network,19.0448
13,0,encoding,0.0332
13,1,network,19.2772
14,0,encoding,0.0505
14,1,network,19.767
15,0,encoding,0.0335
15,1,network,63.6015
16,0,encoding,0.0393
16,1,network,19.835
17,0,encoding,0.0326
17,1,network,19.7164
18,0,encoding,0.0344
18,1,network,20.3972
19,0,encoding,0.0296
19,1,network,61.1891
20,0,encoding,0.0352
20,1,network,21.2607
21,0,encoding,0.0328
21,1,network,18.6761
22,0,encoding,0.0333
22,1,network,62.7297
23,0,encoding,0.032
23,1,network,19.6105
24,0,encoding,0.0295
24,1,network,20.923
25,0,encoding,0.0376
25,1,network,19.3966
26,0,encoding,0.028
26,1,network,19.8063
27,0,encoding,0.0382
27,1,network,18.8686
28,0,encoding,0.0294
28,1,network,20.5094
29,0,encoding,0.0445
29,1,network,18.8725
30,0,encoding,0.0499
30,1,network,18.9957
31,0,encoding,0.0384
31,1,network,20.0036
32,0,encoding,0.0218
32,1,network,19.6279
33,0,encoding,0.0316
33,1,network,19.8232
34,0,encoding,0.0377
34,1,network,17.432
35,0,encoding,0.1026
35,1,network,21.6111
36,0,encoding,0.086
36,1,network,19.6625
37,0,encoding,0.0944
37,1,network,18.1731
38,0,encoding,0.0865
38,1,network,19.7603
39,0,encoding,0.0295
39,1,network,20.0906
40,0,encoding,0.0333
40,1,network,20.3874
41,0,encoding,0.0464
41,1,network,19.7822
42,0,encoding,0.0516
42,1,network,21.5463
43,0,encoding,0.035
43,1,network,19.4766
44,0,encoding,0.035
44,1,network,19.4893
45,0,encoding,0.0462
